24000 11 2 2 0 
1 3.567530e-01 1.078755e-01 9.039536e-04 4.923098e-09 1.093966e-03 3.702807e-11 2.836191e-21 2.351014e-14 1.774710e-21 4.877347e-19 6.775720e-16 -4.125043e+00 -1.307318e-02 8.980528e+05 1.358940e+05 
2 2.985449e-01 9.022655e-02 8.198956e-04 1.776767e-09 9.428599e-04 3.038557e-11 3.973167e-22 7.003690e-15 1.843154e-21 5.861354e-19 5.558013e-16 3.202936e+00 -5.090202e-04 6.956417e+05 9.934064e+04 
3 2.616083e-01 7.907611e-02 7.445869e-04 7.483460e-10 8.096724e-04 2.516308e-11 1.334511e-22 2.356684e-15 2.324718e-20 6.930396e-19 4.602369e-16 3.788347e+00 -8.185071e-04 5.718176e+05 7.768265e+04 
4 2.777585e-01 8.398800e-02 8.066316e-04 1.753826e-10 8.202834e-04 2.637925e-11 2.781589e-23 2.763318e-16 2.324718e-20 8.452527e-19 4.824586e-16 2.556718e+00 -2.365461e-04 5.341887e+05 6.502044e+04 
5 3.011562e-01 9.112591e-02 8.993870e-04 5.495328e-11 8.125529e-04 2.813860e-11 6.448213e-24 4.102491e-17 1.070335e-21 8.624763e-19 5.146394e-16 1.637820e+00 -2.042882e-04 5.207262e+05 5.725543e+04 
6 3.145018e-01 9.522542e-02 9.756438e-04 3.074970e-11 7.810537e-04 2.898517e-11 2.915133e-24 1.507685e-17 2.324718e-20 8.378134e-19 5.300872e-16 1.342025e+00 -1.455102e-04 5.161151e+05 5.383786e+04 
7 3.208797e-01 9.719059e-02 1.041533e-03 2.308467e-11 7.480883e-04 2.945522e-11 1.934666e-24 8.924097e-18 2.324718e-20 8.196880e-19 5.386779e-16 1.256295e+00 -1.275109e-04 5.132758e+05 5.215558e+04 
8 3.242827e-01 9.824735e-02 1.106311e-03 1.954771e-11 7.225835e-04 2.991406e-11 1.509767e-24 6.336817e-18 7.215060e-22 8.212154e-19 5.470569e-16 1.240843e+00 -1.158911e-04 5.107430e+05 5.105673e+04 
9 3.263820e-01 9.890365e-02 1.168967e-03 1.738124e-11 7.018661e-04 3.038762e-11 1.254612e-24 4.861762e-18 2.324718e-20 8.104342e-19 5.557829e-16 1.243683e+00 -1.151329e-04 5.082529e+05 5.018612e+04 
10 3.277877e-01 9.934198e-02 1.227822e-03 1.578700e-11 6.833725e-04 3.082303e-11 1.073431e-24 3.902349e-18 6.922211e-22 8.138021e-19 5.636995e-16 1.251294e+00 -1.160675e-04 5.057178e+05 4.942527e+04 
