 VARIABLES =  "time_microSec" "translationalTemp_K" "thVibrationalTemp_K" "polarizabilityBoltz_A" "polarizabilityNonBoltz_A"
7.364239999999999545e-04 1.711170000000000073e+03 2.955640000000000214e+02 1.636025597822948214e-30 1.636025502780704536e-30
7.661470000000000086e-04 1.711170000000000073e+03 2.955709999999999695e+02 1.636025595430773039e-30 1.636025502356480343e-30
7.967630000000000285e-04 1.711170000000000073e+03 2.955779999999999745e+02 1.636025598351398534e-30 1.636025503840768257e-30
8.282969999999999743e-04 1.711170000000000073e+03 2.955860000000000127e+02 1.636025604905439608e-30 1.636025510556625321e-30
8.607769999999999614e-04 1.711170000000000073e+03 2.955930000000000177e+02 1.636025604949635160e-30 1.636025512349438869e-30
8.942320000000000130e-04 1.711170000000000073e+03 2.956009999999999991e+02 1.636025601705466314e-30 1.636025509315620337e-30
9.286900000000000276e-04 1.711170000000000073e+03 2.956090000000000373e+02 1.636025602151675829e-30 1.636025518269362961e-30
9.641819999999999514e-04 1.711170000000000073e+03 2.956179999999999950e+02 1.636025606293439750e-30 1.636025512286828854e-30
1.000739999999999963e-03 1.711170000000000073e+03 2.956259999999999764e+02 1.636025612403215961e-30 1.636025519937459194e-30
1.038389999999999929e-03 1.711170000000000073e+03 2.956349999999999909e+02 1.636025613648839274e-30 1.636025522723664434e-30
1.077169999999999907e-03 1.711170000000000073e+03 2.956440000000000055e+02 1.636025610079204146e-30 1.636025519058679003e-30
1.117120000000000092e-03 1.711170000000000073e+03 2.956539999999999964e+02 1.636025617012656238e-30 1.636025525775161397e-30
1.158270000000000089e-03 1.711170000000000073e+03 2.956630000000000109e+02 1.636025619138822576e-30 1.636025527635091186e-30
1.200649999999999938e-03 1.711170000000000073e+03 2.956730000000000018e+02 1.636025623303416451e-30 1.636025531496497673e-30
1.244300000000000050e-03 1.711170000000000073e+03 2.956840000000000259e+02 1.636025620980784565e-30 1.636025530457031638e-30
1.289259999999999972e-03 1.711170000000000073e+03 2.956940000000000168e+02 1.636025620705204859e-30 1.636025529792421350e-30
1.335559999999999959e-03 1.711170000000000073e+03 2.957049999999999841e+02 1.636025631069032088e-30 1.636025532731142514e-30
1.383260000000000088e-03 1.711170000000000073e+03 2.957160000000000082e+02 1.636025626371209114e-30 1.636025536058334090e-30
1.432389999999999965e-03 1.711170000000000073e+03 2.957280000000000086e+02 1.636025630691772413e-30 1.636025541319007509e-30
1.482999999999999943e-03 1.711170000000000073e+03 2.957400000000000091e+02 1.636025638722867197e-30 1.636025540159346850e-30
1.535120000000000061e-03 1.711170000000000073e+03 2.957520000000000095e+02 1.636025637020050642e-30 1.636025547817714459e-30
1.588800000000000021e-03 1.711170000000000073e+03 2.957649999999999864e+02 1.636025637402869267e-30 1.636025549066183109e-30
1.644099999999999902e-03 1.711170000000000073e+03 2.957780000000000200e+02 1.636025646845432789e-30 1.636025549052045759e-30
1.701049999999999958e-03 1.711170000000000073e+03 2.957909999999999968e+02 1.636025646521093501e-30 1.636025551053888897e-30
1.759710000000000050e-03 1.711170000000000073e+03 2.958050000000000068e+02 1.636025648356532097e-30 1.636025561966258614e-30
1.820140000000000039e-03 1.711170000000000073e+03 2.958190000000000168e+02 1.636025649040905247e-30 1.636025563123031197e-30
1.882369999999999963e-03 1.711170000000000073e+03 2.958329999999999700e+02 1.636025658782339107e-30 1.636025564735870729e-30
1.946470000000000058e-03 1.711170000000000073e+03 2.958480000000000132e+02 1.636025660514914337e-30 1.636025565178978469e-30
2.012499999999999966e-03 1.711170000000000073e+03 2.958640000000000327e+02 1.636025668010220201e-30 1.636025574532620145e-30
2.080499999999999884e-03 1.711170000000000073e+03 2.958799999999999955e+02 1.636025665874732426e-30 1.636025574205239689e-30
2.150550000000000204e-03 1.711170000000000073e+03 2.958959999999999582e+02 1.636025672848648411e-30 1.636025579593994591e-30
2.222700000000000196e-03 1.711170000000000073e+03 2.959130000000000109e+02 1.636025677151471622e-30 1.636025583810669125e-30
2.297009999999999937e-03 1.711170000000000073e+03 2.959309999999999832e+02 1.636025678694858248e-30 1.636025586865963957e-30
2.373549999999999879e-03 1.711170000000000073e+03 2.959479999999999791e+02 1.636025687812887001e-30 1.636025587185392044e-30
2.452390000000000039e-03 1.711170000000000073e+03 2.959669999999999845e+02 1.636025684023964428e-30 1.636025594872369964e-30
2.533590000000000061e-03 1.711170000000000073e+03 2.959859999999999900e+02 1.636025696437337447e-30 1.636025598219353830e-30
2.617229999999999904e-03 1.711170000000000073e+03 2.960049999999999955e+02 1.636025695918218724e-30 1.636025607338617127e-30
2.703380000000000019e-03 1.711170000000000073e+03 2.960260000000000105e+02 1.636025701411120930e-30 1.636025612151136380e-30
2.792109999999999991e-03 1.711170000000000073e+03 2.960459999999999923e+02 1.636025702647674339e-30 1.636025614255214050e-30
2.883510000000000153e-03 1.711170000000000073e+03 2.960679999999999836e+02 1.636025706669817468e-30 1.636025620606608798e-30
2.977640000000000148e-03 1.711170000000000073e+03 2.960899999999999750e+02 1.636025716725496712e-30 1.636025621015118129e-30
3.074599999999999816e-03 1.711170000000000073e+03 2.961120000000000232e+02 1.636025720949556439e-30 1.636025625666932621e-30
3.174469999999999983e-03 1.711170000000000073e+03 2.961349999999999909e+02 1.636025727984978918e-30 1.636025634641314969e-30
3.277340000000000114e-03 1.711170000000000073e+03 2.961589999999999918e+02 1.636025729278658011e-30 1.636025636150987404e-30
3.383290000000000169e-03 1.711170000000000073e+03 2.961840000000000259e+02 1.636025742073479886e-30 1.636025640348331026e-30
3.492419999999999986e-03 1.711170000000000073e+03 2.962099999999999795e+02 1.636025747544251736e-30 1.636025647315664062e-30
3.604819999999999899e-03 1.711170000000000073e+03 2.962359999999999900e+02 1.636025745657399850e-30 1.636025655399786783e-30
3.720600000000000122e-03 1.711170000000000073e+03 2.962629999999999768e+02 1.636025753740764818e-30 1.636025664685334111e-30
3.839850000000000121e-03 1.711170000000000073e+03 2.962900000000000205e+02 1.636025763235782445e-30 1.636025664997327259e-30
3.962669999999999734e-03 1.711170000000000073e+03 2.963190000000000168e+02 1.636025770857824545e-30 1.636025675099535217e-30
4.089180000000000419e-03 1.711170000000000073e+03 2.963480000000000132e+02 1.636025779914453304e-30 1.636025684876067049e-30
4.219490000000000220e-03 1.711170000000000073e+03 2.963790000000000191e+02 1.636025787224505058e-30 1.636025692730002324e-30
4.353710000000000219e-03 1.711170000000000073e+03 2.964100000000000250e+02 1.636025794411875934e-30 1.636025700284419862e-30
4.491949999999999762e-03 1.711170000000000073e+03 2.964420000000000073e+02 1.636025798297798839e-30 1.636025704360831426e-30
4.634339999999999814e-03 1.711170000000000073e+03 2.964750000000000227e+02 1.636025807574349131e-30 1.636025708271212945e-30
4.780999999999999660e-03 1.711170000000000073e+03 2.965090000000000146e+02 1.636025815283851172e-30 1.636025715722107106e-30
4.932060000000000263e-03 1.711170000000000073e+03 2.965440000000000396e+02 1.636025818149509684e-30 1.636025728466412522e-30
5.087649999999999985e-03 1.711170000000000073e+03 2.965799999999999841e+02 1.636025826627045197e-30 1.636025737936325536e-30
5.247909999999999728e-03 1.711170000000000073e+03 2.966170000000000186e+02 1.636025839100759529e-30 1.636025742543846034e-30
5.412980000000000395e-03 1.711170000000000073e+03 2.966549999999999727e+02 1.636025845319798134e-30 1.636025750937117266e-30
5.583000000000000289e-03 1.711170000000000073e+03 2.966940000000000168e+02 1.636025854031470301e-30 1.636025760025268585e-30
5.758120000000000252e-03 1.711160000000000082e+03 2.967340000000000373e+02 1.636025865364566569e-30 1.636025773050232012e-30
5.938500000000000202e-03 1.711160000000000082e+03 2.967760000000000105e+02 1.636025877764012083e-30 1.636025776560068480e-30
6.124280000000000175e-03 1.711160000000000082e+03 2.968190000000000168e+02 1.636025889625277010e-30 1.636025791254702500e-30
6.315639999999999969e-03 1.711160000000000082e+03 2.968629999999999995e+02 1.636025893883143764e-30 1.636025805278804344e-30
6.512740000000000369e-03 1.711160000000000082e+03 2.969080000000000155e+02 1.636025904967264678e-30 1.636025810012740181e-30
6.715760000000000306e-03 1.711160000000000082e+03 2.969549999999999841e+02 1.636025915827357904e-30 1.636025821314272551e-30
6.924859999999999696e-03 1.711160000000000082e+03 2.970029999999999859e+02 1.636025932101539406e-30 1.636025830578706166e-30
7.140239999999999955e-03 1.711160000000000082e+03 2.970520000000000209e+02 1.636025945038705530e-30 1.636025845003256372e-30
7.362070000000000072e-03 1.711160000000000082e+03 2.971030000000000086e+02 1.636025953154830054e-30 1.636025854334212427e-30
7.590569999999999609e-03 1.711160000000000082e+03 2.971549999999999727e+02 1.636025967035347501e-30 1.636025869012760591e-30
7.825910000000000158e-03 1.711160000000000082e+03 2.972090000000000032e+02 1.636025973000730415e-30 1.636025878934609876e-30
8.068320000000000353e-03 1.711160000000000082e+03 2.972640000000000100e+02 1.636025992226678118e-30 1.636025898338901887e-30
8.318000000000000740e-03 1.711160000000000082e+03 2.973209999999999695e+02 1.636026002222433286e-30 1.636025911507387004e-30
8.575170000000000015e-03 1.711160000000000082e+03 2.973799999999999955e+02 1.636026022533766524e-30 1.636025924092197679e-30
8.840060000000000279e-03 1.711160000000000082e+03 2.974399999999999977e+02 1.636026032211146331e-30 1.636025936304785998e-30
9.112890000000000226e-03 1.711160000000000082e+03 2.975020000000000095e+02 1.636026050967922843e-30 1.636025946615115856e-30
9.393910000000000107e-03 1.711160000000000082e+03 2.975659999999999741e+02 1.636026066696394582e-30 1.636025964036853951e-30
9.683350000000000291e-03 1.711160000000000082e+03 2.976320000000000050e+02 1.636026077987220682e-30 1.636025978284549782e-30
9.981479999999999173e-03 1.711160000000000082e+03 2.976990000000000123e+02 1.636026093985645214e-30 1.636025996833625836e-30
1.028860000000000018e-02 1.711160000000000082e+03 2.977690000000000055e+02 1.636026113284434864e-30 1.636026018218550580e-30
1.060479999999999930e-02 1.711160000000000082e+03 2.978399999999999750e+02 1.636026125484724687e-30 1.636026032129027788e-30
1.093060000000000039e-02 1.711160000000000082e+03 2.979130000000000109e+02 1.636026148811609131e-30 1.636026047740458876e-30
1.126620000000000052e-02 1.711150000000000091e+03 2.979890000000000327e+02 1.636026162174968621e-30 1.636026063607580341e-30
1.161180000000000025e-02 1.711150000000000091e+03 2.980670000000000073e+02 1.636026182354799107e-30 1.636026087366846285e-30
1.196779999999999893e-02 1.711150000000000091e+03 2.981469999999999914e+02 1.636026202182271693e-30 1.636026099688883371e-30
1.233439999999999884e-02 1.711150000000000091e+03 2.982290000000000418e+02 1.636026226111473803e-30 1.636026126137460372e-30
1.271210000000000048e-02 1.711150000000000091e+03 2.983140000000000214e+02 1.636026243797098120e-30 1.636026147502040715e-30
1.310109999999999920e-02 1.711150000000000091e+03 2.984010000000000105e+02 1.636026266177947403e-30 1.636026162437712784e-30
1.350170000000000016e-02 1.711150000000000091e+03 2.984900000000000091e+02 1.636026279619742123e-30 1.636026187649569271e-30
1.391440000000000038e-02 1.711150000000000091e+03 2.985819999999999936e+02 1.636026302816532819e-30 1.636026205481910238e-30
1.433950000000000155e-02 1.711150000000000091e+03 2.986770000000000209e+02 1.636026334521144241e-30 1.636026229532209058e-30
1.477730000000000016e-02 1.711150000000000091e+03 2.987740000000000009e+02 1.636026353508023070e-30 1.636026252714175068e-30
1.522829999999999843e-02 1.711150000000000091e+03 2.988740000000000236e+02 1.636026376999208357e-30 1.636026279723515631e-30
1.569270000000000040e-02 1.711150000000000091e+03 2.989770000000000323e+02 1.636026405424860195e-30 1.636026301822210665e-30
1.617110000000000075e-02 1.711150000000000091e+03 2.990819999999999936e+02 1.636026425105801453e-30 1.636026325477250833e-30
1.666390000000000232e-02 1.711150000000000091e+03 2.991909999999999741e+02 1.636026455090270315e-30 1.636026358648941172e-30
1.717140000000000333e-02 1.711140000000000100e+03 2.993020000000000209e+02 1.636026485084361192e-30 1.636026381905580275e-30
1.769420000000000021e-02 1.711140000000000100e+03 2.994170000000000300e+02 1.636026510735823925e-30 1.636026410964864247e-30
1.823270000000000099e-02 1.711140000000000100e+03 2.995350000000000250e+02 1.636026541935176166e-30 1.636026437119861512e-30
1.878729999999999983e-02 1.711140000000000100e+03 2.996560000000000059e+02 1.636026568308761629e-30 1.636026465489976389e-30
1.935850000000000071e-02 1.711140000000000100e+03 2.997810000000000059e+02 1.636026604548042494e-30 1.636026496694311998e-30
1.994690000000000352e-02 1.711140000000000100e+03 2.999089999999999918e+02 1.636026630707481876e-30 1.636026528168735274e-30
2.055290000000000242e-02 1.711140000000000100e+03 3.000400000000000205e+02 1.636026664968632726e-30 1.636026565067863063e-30
2.117720000000000366e-02 1.711140000000000100e+03 3.001750000000000114e+02 1.636026696899146422e-30 1.636026600574906977e-30
2.182009999999999852e-02 1.711140000000000100e+03 3.003140000000000214e+02 1.636026730360316648e-30 1.636026630494476802e-30
2.248229999999999673e-02 1.711130000000000109e+03 3.004569999999999936e+02 1.636026767830504740e-30 1.636026660215489642e-30
2.316440000000000166e-02 1.711130000000000109e+03 3.006030000000000086e+02 1.636026803765077458e-30 1.636026701824776736e-30
2.386699999999999933e-02 1.711130000000000109e+03 3.007540000000000191e+02 1.636026848852010391e-30 1.636026741912698960e-30
2.459059999999999718e-02 1.711130000000000109e+03 3.009089999999999918e+02 1.636026879770490222e-30 1.636026776632610755e-30
2.533600000000000088e-02 1.711130000000000109e+03 3.010670000000000073e+02 1.636026923431980668e-30 1.636026816566889010e-30
2.610370000000000398e-02 1.711130000000000109e+03 3.012300000000000182e+02 1.636026959943258820e-30 1.636026857971966981e-30
2.689440000000000233e-02 1.711130000000000109e+03 3.013979999999999677e+02 1.636027005117465322e-30 1.636026898777846575e-30
2.770879999999999524e-02 1.711130000000000109e+03 3.015699999999999932e+02 1.636027048837947632e-30 1.636026948415058015e-30
2.854770000000000224e-02 1.711119999999999891e+03 3.017459999999999809e+02 1.636027097385492920e-30 1.636026991878778305e-30
2.941179999999999836e-02 1.711119999999999891e+03 3.019270000000000209e+02 1.636027140715781220e-30 1.636027038691036500e-30
3.030179999999999679e-02 1.711119999999999891e+03 3.021140000000000327e+02 1.636027191861286918e-30 1.636027087153384594e-30
3.121840000000000379e-02 1.711119999999999891e+03 3.023050000000000068e+02 1.636027244255701624e-30 1.636027133827370014e-30
3.216259999999999952e-02 1.711119999999999891e+03 3.025009999999999764e+02 1.636027291267185926e-30 1.636027188721073399e-30
3.313510000000000066e-02 1.711119999999999891e+03 3.027019999999999982e+02 1.636027343113198975e-30 1.636027235430148383e-30
3.413680000000000186e-02 1.711109999999999900e+03 3.029080000000000155e+02 1.636027396614212772e-30 1.636027285561710596e-30
3.516849999999999837e-02 1.711109999999999900e+03 3.031200000000000045e+02 1.636027448998252265e-30 1.636027343209084223e-30
3.623119999999999813e-02 1.711109999999999900e+03 3.033369999999999891e+02 1.636027509051122862e-30 1.636027400162748549e-30
3.732569999999999638e-02 1.711109999999999900e+03 3.035600000000000023e+02 1.636027574296075070e-30 1.636027460507673919e-30
3.845310000000000394e-02 1.711109999999999900e+03 3.037889999999999873e+02 1.636027629882614047e-30 1.636027523412812220e-30
3.961430000000000506e-02 1.711099999999999909e+03 3.040240000000000009e+02 1.636027697478482299e-30 1.636027577443887130e-30
4.081040000000000362e-02 1.711099999999999909e+03 3.042649999999999864e+02 1.636027760879177191e-30 1.636027647861034423e-30
4.204229999999999773e-02 1.711099999999999909e+03 3.045109999999999673e+02 1.636027819415646668e-30 1.636027715061633863e-30
4.331119999999999415e-02 1.711099999999999909e+03 3.047649999999999864e+02 1.636027891977104310e-30 1.636027783980896793e-30
4.461810000000000082e-02 1.711089999999999918e+03 3.050240000000000009e+02 1.636027964563886920e-30 1.636027852579849169e-30
4.596429999999999960e-02 1.711089999999999918e+03 3.052900000000000205e+02 1.636028035109979595e-30 1.636027920550135613e-30
4.735080000000000539e-02 1.711089999999999918e+03 3.055629999999999882e+02 1.636028111073685162e-30 1.636027993400804793e-30
4.877890000000000004e-02 1.711089999999999918e+03 3.058419999999999845e+02 1.636028190956096311e-30 1.636028069692189993e-30
5.024990000000000012e-02 1.711079999999999927e+03 3.061290000000000191e+02 1.636028270185823273e-30 1.636028146371406264e-30
5.176499999999999851e-02 1.711079999999999927e+03 3.064230000000000018e+02 1.636028347339133495e-30 1.636028233076581639e-30
5.332559999999999384e-02 1.711079999999999927e+03 3.067239999999999895e+02 1.636028432484314756e-30 1.636028314576632117e-30
5.493290000000000672e-02 1.711079999999999927e+03 3.070319999999999823e+02 1.636028520025898210e-30 1.636028400917739991e-30
5.658849999999999991e-02 1.711069999999999936e+03 3.073480000000000132e+02 1.636028609249848720e-30 1.636028488048973509e-30
5.829379999999999978e-02 1.711069999999999936e+03 3.076709999999999923e+02 1.636028696313963895e-30 1.636028574017232996e-30
6.005019999999999802e-02 1.711069999999999936e+03 3.080020000000000095e+02 1.636028790972833683e-30 1.636028677646916377e-30
6.185930000000000595e-02 1.711059999999999945e+03 3.083419999999999845e+02 1.636028891420515773e-30 1.636028763415206370e-30
6.372269999999999324e-02 1.711059999999999945e+03 3.086890000000000214e+02 1.636028993194535967e-30 1.636028864049018730e-30
6.564190000000000302e-02 1.711059999999999945e+03 3.090440000000000396e+02 1.636029093473427103e-30 1.636028975082880134e-30
6.761879999999999280e-02 1.711049999999999955e+03 3.094080000000000155e+02 1.636029203002328287e-30 1.636029070790159394e-30
6.965489999999999182e-02 1.711049999999999955e+03 3.097810000000000059e+02 1.636029319634090139e-30 1.636029185580663059e-30
7.175210000000001309e-02 1.711049999999999955e+03 3.101620000000000346e+02 1.636029426216356678e-30 1.636029292042174804e-30
7.391230000000000022e-02 1.711039999999999964e+03 3.105529999999999973e+02 1.636029546660970376e-30 1.636029410616256840e-30
7.613720000000000210e-02 1.711039999999999964e+03 3.109519999999999982e+02 1.636029665808257402e-30 1.636029529696348101e-30
7.842889999999999584e-02 1.711029999999999973e+03 3.113600000000000136e+02 1.636029780872296279e-30 1.636029655048257524e-30
8.078930000000000833e-02 1.711029999999999973e+03 3.117780000000000200e+02 1.636029915838211084e-30 1.636029775467810400e-30
8.322060000000000568e-02 1.711019999999999982e+03 3.122049999999999841e+02 1.636030040533162360e-30 1.636029911697317720e-30
8.572470000000000090e-02 1.711019999999999982e+03 3.126419999999999959e+02 1.636030178214898686e-30 1.636030036909033887e-30
8.830399999999999361e-02 1.711019999999999982e+03 3.130879999999999654e+02 1.636030316669409427e-30 1.636030187659948812e-30
9.096069999999999156e-02 1.711009999999999991e+03 3.135450000000000159e+02 1.636030462833306953e-30 1.636030321464618791e-30
9.369710000000000538e-02 1.711009999999999991e+03 3.140120000000000005e+02 1.636030604755111791e-30 1.636030462979661017e-30
9.651550000000000407e-02 1.711000000000000000e+03 3.144890000000000327e+02 1.636030765193947790e-30 1.636030623484863562e-30
9.941849999999999299e-02 1.711000000000000000e+03 3.149759999999999991e+02 1.636030916331993486e-30 1.636030773699414684e-30
1.024089999999999862e-01 1.710990000000000009e+03 3.154739999999999895e+02 1.636031082203186840e-30 1.636030939059843505e-30
1.054880000000000123e-01 1.710980000000000018e+03 3.159830000000000041e+02 1.636031248874954267e-30 1.636031091759087031e-30
1.086609999999999937e-01 1.710980000000000018e+03 3.165020000000000095e+02 1.636031412941096883e-30 1.636031269208832996e-30
1.119279999999999997e-01 1.710970000000000027e+03 3.170330000000000155e+02 1.636031599103600671e-30 1.636031442782439572e-30
1.152930000000000066e-01 1.710970000000000027e+03 3.175740000000000123e+02 1.636031768040963634e-30 1.636031625343740481e-30
1.187589999999999896e-01 1.710960000000000036e+03 3.181279999999999859e+02 1.636031957001764466e-30 1.636031799131889705e-30
1.223299999999999943e-01 1.710950000000000045e+03 3.186920000000000073e+02 1.636032150387777217e-30 1.636031994280049638e-30
1.260069999999999801e-01 1.710950000000000045e+03 3.192690000000000055e+02 1.636032349328781957e-30 1.636032194157371534e-30
1.297949999999999937e-01 1.710940000000000055e+03 3.198570000000000277e+02 1.636032551927094414e-30 1.636032396897568964e-30
1.336960000000000093e-01 1.710930000000000064e+03 3.204569999999999936e+02 1.636032771637751227e-30 1.636032602206645655e-30
1.377140000000000031e-01 1.710930000000000064e+03 3.210690000000000168e+02 1.636032977724891184e-30 1.636032823018269392e-30
1.418530000000000069e-01 1.710920000000000073e+03 3.216929999999999836e+02 1.636033198923328297e-30 1.636033030216796326e-30
1.461159999999999959e-01 1.710910000000000082e+03 3.223299999999999841e+02 1.636033434415974891e-30 1.636033266804710762e-30
1.505070000000000019e-01 1.710900000000000091e+03 3.229800000000000182e+02 1.636033670033991454e-30 1.636033501620629339e-30
1.550300000000000011e-01 1.710900000000000091e+03 3.236419999999999959e+02 1.636033921618852887e-30 1.636033737963917700e-30
1.596880000000000244e-01 1.710890000000000100e+03 3.243170000000000073e+02 1.636034169543303078e-30 1.636033985528964963e-30
1.644859999999999933e-01 1.710880000000000109e+03 3.250049999999999955e+02 1.636034420089106254e-30 1.636034249896839178e-30
1.694279999999999953e-01 1.710869999999999891e+03 3.257059999999999604e+02 1.636034700598076453e-30 1.636034513433938536e-30
1.745180000000000065e-01 1.710859999999999900e+03 3.264200000000000159e+02 1.636034952884251684e-30 1.636034773852483543e-30
1.797609999999999764e-01 1.710849999999999909e+03 3.271479999999999677e+02 1.636035249837382291e-30 1.636035053393216059e-30
1.851609999999999923e-01 1.710839999999999918e+03 3.278899999999999864e+02 1.636035531278497279e-30 1.636035342591961735e-30
1.907230000000000036e-01 1.710829999999999927e+03 3.286449999999999818e+02 1.636035836417144709e-30 1.636035630612545409e-30
1.964519999999999877e-01 1.710819999999999936e+03 3.294139999999999873e+02 1.636036142693796431e-30 1.636035943599212883e-30
2.023530000000000051e-01 1.710809999999999945e+03 3.301969999999999459e+02 1.636036457294111636e-30 1.636036255592758065e-30
2.084310000000000052e-01 1.710799999999999955e+03 3.309950000000000045e+02 1.636036792619007199e-30 1.636036595209112309e-30
2.146909999999999930e-01 1.710789999999999964e+03 3.318059999999999832e+02 1.636037124541662195e-30 1.636036902866006234e-30
2.211389999999999745e-01 1.710779999999999973e+03 3.326319999999999482e+02 1.636037464504260825e-30 1.636037260185682143e-30
2.277800000000000102e-01 1.710759999999999991e+03 3.334730000000000132e+02 1.636037826017661152e-30 1.636037612288295143e-30
