VARIABLES = "X"
 "Y"
 "rho_N2"
 "rho_O2"
 "rho_NO"
 "rho_N"
 "rho_O"
 "rho_NOp"
 "rho_N2p"
 "rho_O2p"
 "rho_Np"
 "rho_Op"
 "rho_e"
 "U"
 "V"
 "T"
 "Tv"
 "rho"
 "P"
 "H"
 "tau"
 "gamma"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                   0.08      0.0327272727272727    8.57985896496104E-05     2.2871158540703E-05    1.52187385929168E-06     8.7159555317443E-08    2.61153329576717E-06                       0                       0                       0                       0                       0                       0        3306.35886808138        512.582861267685        5440.12777629563        2543.13096698009    0.000112890335180675        180.888102490634        11930929.5701392    0.000809044455073614        1.23825615689283 
                   0.08      0.0325757575757576    8.62774516447786E-05    2.29801542439871E-05    1.54025873242609E-06    8.65348497635394E-08    2.64056366861685E-06                       0                       0                       0                       0                       0                       0        3238.71904723507        501.132039278451        5407.14265935693         2520.7688125297    0.000113524966205992        180.818921730896        11667663.5529954    0.000824191972767235        1.23858643358493 
                   0.08      0.0324242424242424    8.68012242798722E-05    2.31008475427082E-05    1.55959810432008E-06    8.59047949671451E-08    2.67115840915768E-06                       0                       0                       0                       0                       0                       0        3170.12036020269        489.530976874186        5371.74938987638        2497.51664138388    0.000114218738137772        180.749506401437        11401397.6488634    0.000840600762521955        1.23893011303146 
                   0.08      0.0322727272727273    8.73945425632927E-05    2.32406358658162E-05    1.57994673954577E-06    8.52909679076708E-08    2.70338526772143E-06                       0                       0                       0                       0                       0                       0        3100.37089347694        477.838410135232        5332.55679316708        2473.14084223203    0.000115003816863583         180.68430717711        11132443.9798486    0.000859296266567769        1.23929664411355 
                   0.08      0.0321212121212121    8.80846698918566E-05    2.34061917103033E-05    1.60208924000758E-06    8.46849318979012E-08    2.73853934409441E-06                       0                       0                       0                       0                       0                       0        3028.91310827828        465.932522627723        5288.39652292561        2447.18684252069    0.000115916191524509        180.621406139581        10858796.2985113    0.000881091918588305        1.23969269483715 
                   0.08       0.031969696969697    8.88352391521534E-05    2.35878685272293E-05    1.62533662630131E-06    8.40862263774265E-08    2.77549549919551E-06                       0                       0                       0                       0                       0                       0        2956.45440221659        453.908022024672          5241.226975166        2420.31573552305    0.000116908029326437        180.560133767514        10582487.4517639    0.000904898493737084         1.2401070881931 
                   0.08      0.0318181818181818    8.96867072055356E-05    2.37966573996787E-05    1.65033301162686E-06    8.35064644847377E-08    2.81529723221068E-06                       0                       0                       0                       0                       0                       0        2882.46256218706        441.722668298954        5189.12925100095        2392.06562050576    0.000118032467521672        180.502438526117        10302387.8468728    0.000932305765547938        1.24055254340393 
                   0.08      0.0316666666666667    9.06570562291797E-05    2.40370091941789E-05    1.67757078240831E-06    8.29443819630064E-08    2.85875759317435E-06                       0                       0                       0                       0                       0                       0        2806.71128647236        429.325015006825        5131.59677194763        2362.27140050632    0.000119313314479792        180.447394492381        10017697.1533712    0.000964050868716545        1.24103337030064 
                   0.08      0.0315151515151515      9.172604087671E-05    2.43033311202751E-05    1.70677453495514E-06    8.23943753177507E-08    2.90543429057458E-06                       0                       0                       0                       0                       0                       0        2729.52492143221        416.739468865761        5069.77939905447        2331.22265565614    0.000120723969042389        180.393724739206         9729114.3125554    0.000999401741874028        1.24154166913949 
                   0.08      0.0313636363636364    9.29140625277662E-05    2.46014775621847E-05     1.7381224103158E-06    8.18711031625258E-08    2.95560127486822E-06                       0                       0                       0                       0                       0                       0        2650.84156872908        403.996266871078        5002.90185034597         2298.9128693334    0.000122291146629676         180.34354530872        9436995.55201658     0.00103966116645976        1.24208487380777 
                   0.08      0.0312121212121212     9.4244888009549E-05    2.49374208211983E-05    1.77222440293353E-06    8.13739468929586E-08    3.01026436667967E-06                       0                       0                       0                       0                       0                       0        2570.36486381086        391.035758574224        4930.28735670813        2265.09850910193    0.000124046170386348         180.29595003869        9140330.50437011     0.00108583242413828        1.24266923831233 
                   0.08      0.0310606060606061    9.57611652374874E-05    2.53223560888831E-05    1.80994568139752E-06    8.09124811411868E-08    3.07083827290198E-06                       0                       0                       0                       0                       0                       0        2487.73701564635         377.81154729253        4850.71591268917        2229.50962219471    0.000126045212251539        180.251503643856         8838243.2683892     0.00114015486361564        1.24330504383188 
                   0.08      0.0309090909090909    9.74574744873805E-05     2.5754778189337E-05    1.85121675975988E-06    8.04868428948958E-08    3.13720969884008E-06                       0                       0                       0                       0                       0                       0        2403.16960073034        364.346365208122        4764.83775228841        2192.34492674206    0.000128281174781079        180.209583846566         8531284.0344614      0.0012028795399849        1.24398970084551 
                   0.08      0.0307575757575758    9.93635547822857E-05    2.62424796530902E-05    1.89665321097634E-06      8.010410281084E-08    3.21038556957203E-06                       0                       0                       0                       0                       0                       0        2316.48960464137         350.61620089818        4672.05300115744        2153.48247583283    0.000130793184842291        180.170472099069        8219031.27952616     0.00127593843928448        1.24473081906843 
                   0.08      0.0306060606060606    0.000101513877934904    2.67944747262285E-05    1.94697320590347E-06    7.97725187882287E-08    3.29153725453981E-06                       0                       0                       0                       0                       0                       0          2227.523024683        336.595953662375        4571.76102963615        2112.80101561178    0.000133626632075941        180.134110347115        7901056.26931688     0.00136176262484053        1.24553563974873 
                   0.08      0.0304545454545455    0.000103948249132669    2.74211723643572E-05    2.00300554419753E-06    7.95016789701024E-08    3.38202227914021E-06                       0                       0                       0                       0                       0                       0        2136.09719530637        322.260255832975        4463.36448495428        2070.17879342992    0.000136833969009712        180.100707345407        7576931.36696542      0.0014634116028416        1.24641394361948 
                   0.08      0.0303030303030303    0.000106745306290628    2.81431448804254E-05    2.06636998602875E-06    7.93098955205422E-08     3.4844873992006E-06                       0                       0                       0                       0                       0                       0        2041.79801392061        307.551346479648        4345.47708519101        2025.30667346378    0.000140518639734778        180.070429664769        7245616.84511481     0.00158682277166056           1.24738347311 
                   0.08      0.0301515151515152    0.000109973178283963    2.89782746812257E-05    2.13847225686174E-06     7.9213815425882E-08    3.60122867589673E-06                       0                       0                       0                       0                       0                       0        1944.40446509888        292.436421007798        4217.33346349197        1978.02537867649    0.000144770352448895        180.043403714848        6906566.83526244     0.00173838214945243        1.24845819383826 
                   0.08                    0.03    0.000113679502122204    2.99391612851373E-05    2.22024261900911E-06    7.92260691829682E-08    3.73375603287202E-06                       0                       0                       0                       0                       0                       0        1843.92077176608         276.91523164702        4078.84174656789        1928.36159957637    0.000149651883693913        180.019665860393         6559853.1967825     0.00192434366995703        1.24964874362558 
