                   0.08      0.0351515151515151    8.45941126166016E-05     2.3000496847151E-05    1.27930382533792E-06    9.54222304434186E-08    2.21301582119138E-06    6.06604196571518E-10    1.50734409575563E-11    3.53310457196908E-10    7.65061969671286E-14    7.06285112419734E-12    1.76447502397436E-14        4243.26168856977        679.650453328081        5582.69712427304        2745.14676635053     0.00011118330296349          182.3174473364        15710373.9605746    0.000738648244466088        1.23490717591958 
                   0.08                   0.035    8.44189989925373E-05    2.29312653984058E-05    1.28757201797155E-06    9.48671386181463E-08    2.22567777055199E-06    6.08169185113858E-10    1.49269222986746E-11    3.52678733729865E-10    7.56916892721891E-14    7.10027802174675E-12    1.76560469848764E-14        4191.45105378012        669.951686167798        5589.70117672267        2740.50612195629    0.000110959330994846        182.203641239709        15494337.8496804    0.000736735799902173        1.23500299894842 
                   0.08      0.0348484848484849    8.42756452715485E-05    2.28720937520431E-05    1.29565809295573E-06    9.43056172877326E-08    2.23799098020132E-06    6.09667759977588E-10    1.47812330686324E-11    3.52075804383724E-10    7.48866977719281E-14     7.1361236669836E-12    1.76671942942509E-14        4138.87440042651        660.226632559798        5594.96507677199        2734.65034254017     0.00011077664040905        182.097012927918        15275952.7408914    0.000735436568853815         1.2351104749677 
                   0.08      0.0346969696969697    8.41296256981629E-05    2.28116162214163E-05    1.30398216672224E-06    9.37385015710049E-08    2.25070715778774E-06    6.11229186581798E-10    1.46332792951824E-11    3.51461672537356E-10    7.40488389609546E-14    7.17342624154924E-12    1.76792958777344E-14        4086.22956544753        650.441086608818        5600.26445863122        2728.89478743005    0.000110590614310288        181.987424037491        15057061.6219839    0.000734152323080617        1.23521717931326 
                   0.08      0.0345454545454545    8.40584729470533E-05     2.2773160394517E-05    1.31270078123896E-06    9.31445853003064E-08    2.26399167913679E-06    6.12872371132364E-10    1.44813758331242E-11    3.50916856175587E-10    7.31444952158452E-14    7.21186228967034E-12    1.76961613796977E-14        4031.41932824567        640.407421382645        5600.91684297809        2720.43973441453     0.00011050243685267        181.884587340091        14830926.0113834    0.000734581528956331        1.23535102841587 
                   0.08      0.0343939393939394     8.3990118530786E-05    2.27357980615463E-05    1.32130345318365E-06      9.255400729228E-08    2.27707966158361E-06    6.14487209465455E-10    1.43307319905552E-11    3.50381301501931E-10    7.22584535302263E-14    7.24957128223743E-12    1.77127142197208E-14        3976.60880493489        630.401925733505         5601.4470673126        2711.89778806366    0.000110417839903762        181.783281971019        14604958.2235324    0.000735050071339852        1.23548566202133 
                   0.08      0.0342424242424242    8.39602161787535E-05    2.27090454416695E-05    1.33044366557283E-06    9.19449074817382E-08    2.29102275346186E-06    6.16239596446578E-10    1.41757132409492E-11      3.498836701175E-10    7.13022990650176E-14     7.2898136730585E-12    1.77334464978081E-14        3920.57395445344        620.204105500427        5599.42531864993        2702.05467864974     0.00011038366617281        181.681603857081         14374716.491644    0.000736477633510594        1.23563442376754 
                   0.08      0.0340909090909091    8.39716754263774E-05    2.26948947098384E-05    1.33958373500767E-06    9.13353336640354E-08    2.30492424737145E-06    6.18002466419074E-10     1.4022201633363E-11    3.49455274935591E-10    7.03630208190309E-14    7.32939688813931E-12    1.77565287799918E-14        3863.56887829427        609.959832883179        5594.87063722143        2690.88154624184     0.00011040341905006        181.585297640327        14141756.9712204    0.000738854960766266         1.2357978780473 
                   0.08      0.0339393939393939    8.39955251459851E-05    2.26837080995187E-05    1.34911651361726E-06    9.07141961057855E-08    2.31946595221618E-06    6.19865250245112E-10    1.38652883856053E-11    3.49033908139984E-10    6.93708008163672E-14    7.37106761002134E-12    1.77818154917741E-14        3806.08044536834        599.603914282474        5589.45068614558        2679.30465516103    0.000110439530016317        181.487256894154        13906911.7041928    0.000741555961182716        1.23596552514295 
                   0.08      0.0337878787878788    8.40883268393738E-05    2.26925887979023E-05    1.35909306574376E-06    9.00881059844355E-08     2.3346829655286E-06    6.21875548590289E-10    1.37081554385849E-11    3.48735517060261E-10    6.83636246515101E-14    7.41422031363007E-12    1.78131429934688E-14        3746.90029297805        589.094976985753        5579.73188516563        2665.70196766741    0.000110565766929346        181.395876586245        13667052.7627926    0.000745914355416954        1.23615666657848 
                   0.08      0.0336363636363636    8.41804659454737E-05    2.27010977931754E-05    1.36915273465934E-06    8.94588045821228E-08    2.35003795513165E-06    6.23904062522898E-10    1.35500447348917E-11    3.48431282096492E-10    6.73419059870172E-14    7.45786435974675E-12    1.78447115441204E-14        3687.68502659633        578.564060344324        5570.03461987227        2652.10086683181    0.000110691188921405        181.303600244638        13426956.9572365    0.000750256519025468        1.23634756662777 
                   0.08      0.0334848484848485    8.43607593706766E-05    2.27346459137249E-05     1.3800846160126E-06    8.88236012034966E-08    2.36677084245773E-06    6.26217723995525E-10    1.33904060310306E-11    3.48299599866348E-10     6.6280926339724E-14    7.50515992288033E-12    1.78862544147889E-14        3626.35164444952         567.80327896479        5554.88984271828        2636.14708088007    0.000110932050166585        181.218362043186        13180535.3047839    0.000756787605938223        1.23656768981288 
                   0.08      0.0333333333333333    8.45412773993415E-05    2.27682840991888E-05     1.3910059301725E-06    8.81888898760441E-08    2.38348616378856E-06    6.28529350983453E-10    1.32309106554533E-11    3.48169079273352E-10    6.52220655316859E-14    7.55239119014867E-12    1.79277821210535E-14        3565.02056285787        557.045303695466        5539.73306724563        2620.19099097329    0.000111173198347256        181.133254076441        12934140.4586272    0.000763325831060412        1.23678788950268 
                   0.08      0.0331818181818182    8.48090979854802E-05    2.28264124295593E-05    1.40293942162648E-06    8.75510809156199E-08    2.40181575864983E-06    6.31176056016641E-10    1.30697571169834E-11    3.48225238826982E-10     6.4122978806562E-14    7.60406910489656E-12    1.79811657766354E-14         3501.6889215531        546.059204936422         5519.2707379509        2602.11486211364     0.00011152880219902        181.053156616108        12681882.1609597    0.000772136936252658        1.23703683766514 
                   0.08       0.033030303030303      8.508311227623E-05    2.28863315203835E-05    1.41491871129766E-06    8.69140735123287E-08    2.42021704228395E-06    6.33840941312476E-10    1.29087813897773E-11     3.4829603582925E-10    6.30255031245106E-14    7.65591329465031E-12    1.80353059510851E-14        3438.23039750229        535.063592570473         5498.4343833005        2583.89601138783    0.000111892511090531        180.973637643596        12429292.5689317    0.000781113899164905        1.23728786185499 
                   0.08      0.0328787878787879    8.54555612446091E-05    2.29737707044328E-05    1.42808850466639E-06    8.62798241369521E-08    2.44052444927362E-06    6.36913880620383E-10    1.27468367404958E-11    3.48597449329021E-10     6.1897250108659E-14    7.71303185755407E-12    1.81033711206084E-14        3372.68816319275        523.836997619534        5471.79721786467        2563.53739454014    0.000112385231600322        180.899019539344        12170821.5052465    0.000792793790143259        1.23757026038703 
                   0.08      0.0327272727272727    8.58444305995109E-05    2.30656473661378E-05    1.44153157540026E-06    8.56441496344619E-08     2.4612729102206E-06    6.40073058226323E-10    1.25840810305976E-11    3.48936527100181E-10    6.07541540555423E-14    7.77145285233412E-12    1.81737600399369E-14        3306.78606298179        512.559277189085        5444.22913891351        2542.83185973587    0.000112899524002149        180.824635752157        11911254.0050666    0.000804922634060056        1.23785770683005 
                   0.08      0.0325757575757576    8.63262082289689E-05    2.31836246384832E-05    1.45603542401147E-06    8.50200679586663E-08    2.48371846359946E-06    6.43619864095451E-10    1.24222328452536E-11    3.49513837715533E-10    5.96108829031403E-14    7.83447425753809E-12     1.8255663273387E-14        3239.13144768114         501.11009510083        5411.38893974414        2520.36808855813    0.000113535613039391        180.755302733522        11647082.6161017    0.000819797764693364        1.23817479772677 
                   0.08      0.0324242424242424    8.68529660094051E-05    2.33135212899544E-05    1.47140274652598E-06    8.43905421031135E-08    2.50756382060534E-06    6.47433762697994E-10    1.22574118094426E-11    3.50197227528779E-10    5.84160459261263E-14    7.90171158346698E-12     1.8343734178012E-14        3170.51781655208        489.510671308163        5376.13869533608        2497.01376617061     0.00011423085510154        180.685758295827         11379908.075274    0.000835923251376749        1.23850495074167 
                   0.08      0.0322727272727273    8.74495109973312E-05    2.34631867171975E-05    1.48748682552384E-06    8.37766617932715E-08    2.53255593575157E-06    6.51532120365791E-10    1.20947682360126E-11    3.51073178695061E-10    5.72449204715173E-14    7.97194453213867E-12    1.84394318574168E-14        3100.75256026513         477.81970252952        5337.09032518609        2472.53392520382    0.000115017535631489        180.620475845819        11110004.9213343    0.000854300545677202        1.23885717860414 
                   0.08      0.0321212121212121    8.81431077651921E-05    2.36393268546099E-05    1.50506371518809E-06    8.31700086920482E-08    2.55995922956188E-06     6.5614017198699E-10    1.19305540287355E-11    3.52207256916928E-10    5.60374645243411E-14    8.04914911196595E-12    1.85487649814073E-14        3029.27805255022        465.915417434313        5293.07137451725         2446.4754800429    0.000115931631802723        180.557484629725        10835367.9568982    0.000875739105181866        1.23923838352938 
                   0.08       0.031969696969697    8.88973100539525E-05    2.38320517376625E-05    1.52354709438332E-06     8.2570285996909E-08    2.58882651585963E-06    6.61064398080993E-10    1.17658803633001E-11    3.53507614351147E-10      5.481566433635E-14    8.13055669655007E-12    1.86673210726051E-14        2956.80235632808        453.892506602685        5246.04134751421        2419.49959473131     0.00011692530266255        180.496123299739        10558045.8926642    0.000899162104890296        1.23963761086235 
                   0.08      0.0318181818181818    8.97527309001132E-05    2.40527697028558E-05    1.54340058381198E-06    8.19887152879486E-08    2.61990180457586E-06    6.66490397058243E-10    1.16021061009672E-11    3.55093994400565E-10    5.35962023853724E-14    8.21816051157906E-12    1.88017273321058E-14         2882.7933661486        441.708699962845        5194.08020213417        2391.14451114692    0.000118051821489657        180.438311881682        10276889.0820061    0.000926132968946623        1.24006737729293 
                   0.08      0.0316666666666667    9.07273657354429E-05    2.43059920962777E-05    1.56509496905374E-06    8.14239672056665E-08    2.65395330181239E-06    6.72564097897849E-10    1.14376593916696E-11    3.57019107213514E-10    5.23539436925875E-14    8.31434251173105E-12    1.89562261871227E-14        2807.02483308797        429.312565313688        5136.68037378304        2361.24538752026    0.000119334856937559        180.383194227307        9991105.88233685    0.000957381270090387         1.2405318004179 
                   0.08      0.0315151515151515    9.18008817867811E-05    2.45858888156924E-05    1.58845659860594E-06    8.08706089314651E-08    2.69070632555469E-06    6.79209862234149E-10    1.12716603645338E-11    3.59227530099824E-10    5.10779528102266E-14     8.4184354522266E-12    1.91269803309618E-14        2729.82043875627        416.728523029295        5074.99138611721        2330.09228862403      0.0001207478413297        180.329433988365        9701404.43235103    0.000992188104174512        1.24102370055041 
                   0.08      0.0313636363636364     9.2993828046501E-05     2.4898690030679E-05    1.61349734987118E-06    8.03429352042116E-08    2.73016826234314E-06     6.8647794060013E-10    1.11070681255225E-11    3.61788163217246E-10    4.98127114894086E-14    8.53017010477279E-12    1.93152316062883E-14        2651.11815293714        403.986796785957        5008.23761382334        2297.68001026955    0.000122317581958088        180.279172775661        9408118.01841972     0.00103182671941968        1.24155003222783 
                   0.08      0.0312121212121212    9.43299950099761E-05    2.52504538156213E-05    1.64079482961176E-06    7.98402178183342E-08    2.77328116857533E-06    6.94549563227253E-10    1.09422003438182E-11    3.64771241868821E-10    4.85306407021799E-14     8.6524414306153E-12    1.95234676518403E-14        2570.62342673753         391.02771495714        4935.74109088852        2263.76443121218    0.000124075417783109        180.231580664969        9110242.22665218     0.00107729068125285        1.24211624793684 
                   0.08      0.0310606060606061    9.58521563346118E-05    2.56527357118732E-05    1.67106282781876E-06    7.93716112949762E-08    2.82120158794863E-06    7.03681070546716E-10    1.07770608810557E-11    3.68310196705056E-10    4.72290572479563E-14    8.78861633216117E-12    1.97575274891345E-14          2487.975837018        377.804887018863         4856.2784806597        2228.07613419442    0.000126077601748363        180.187045486452        8806895.04286498     0.00113078176280508        1.24273396746514 
                   0.08      0.0309090909090909    9.75548846367941E-05    2.61039840278526E-05    1.70424988194976E-06    7.89372615950066E-08     2.8738458631522E-06    7.13854991401571E-10     1.0611661735306E-11    3.72394319854717E-10    4.59096238381474E-14    8.93847516485954E-12    2.00196088959723E-14         2403.3886890826        364.341049614938        4770.50032621755        2190.81517500297    0.000128317018034986         180.14519824414        8498629.68074363     0.00119254763665783        1.24339988533568 
                   0.08      0.0307575757575758    9.94680104947807E-05    2.66122340813692E-05    1.74086600924881E-06    7.85439237016703E-08    2.93204184796699E-06    7.25255016032894E-10    1.04460093628267E-11    3.77118744677736E-10    4.45706860953128E-14    9.10443180499608E-12    2.03167123885353E-14        2316.68920657298        350.612134271837        4677.80523798695        2151.85983899289    0.000130832821775273        180.106029625971         8185021.0465693     0.00126448726587191         1.2441209957309 
                   0.08      0.0306060606060606    0.000101626140177078    2.71867986025574E-05    1.78150605818998E-06    7.81995082471858E-08    2.99675312104643E-06    7.38095367004293E-10    1.02801025052077E-11    3.82594138379093E-10    4.32102506401235E-14    9.28930247317124E-12    2.06534264775936E-14        2227.70277283917        336.593137139778        4577.59016501213        2111.09069782322    0.000133670530975631        180.069733765622        7865636.29769068      0.0013489911856014        1.24490573542921 
                   0.08      0.0304545454545455     0.00010406917781275    2.78384103715409E-05    1.82685831809453E-06    7.79131831487184E-08    3.06909648453502E-06    7.52624135827294E-10    1.01139249031709E-11    3.88949097912109E-10    4.18259309674071E-14    9.49634742787656E-12     2.1033049135828E-14        2136.25705764188        322.258523527598         4469.2568155762        2068.38562013223    0.000136882643403146        180.036353521491        7540043.59342328     0.00144906838985067         1.2457628604242 
                   0.08      0.0303030303030303     0.00010687591287564    2.85883057565418E-05    1.87826650988696E-06    7.77024548325325E-08    3.15124696984611E-06    7.69324831009583E-10     9.9474701578114E-12    3.96434336537001E-10    4.04123895493434E-14    9.73191544923758E-12    2.14691263007286E-14        2041.93852331839         307.55062898927         4351.4150924656        2023.43641967768    0.000140572628478587        180.006135225507        7207195.86202062     0.00157055621951348        1.24670997270894 
                   0.08      0.0301515151515152    0.000110114842698969    2.94549495250895E-05    1.93688572496754E-06    7.75832331370697E-08    3.24507754471192E-06    7.88617596688922E-10    9.78084574578669E-12    4.05269689098226E-10    3.89670131162508E-14    1.00014610621106E-11    2.19815996836841E-14        1944.52526279016        292.436672436154        4223.29746741262        1976.08724441654     0.00014483054502522        179.979174014297        6866539.13015573     0.00171973082066712        1.24776168390927 
                   0.08                    0.03    0.000113833806661254    3.04514295977697E-05    2.00343574200493E-06    7.75675892750688E-08     3.3517468807773E-06    8.10775183247382E-10    9.61456455297602E-12    4.15606350935191E-10    3.74950249452603E-14    1.03082699493005E-11    2.25846209526359E-14        1844.02209540522         276.91636347839        4084.80852355628        1926.36431370008    0.000149719204440312        179.955565291223        6518143.02932893     0.00190272648109617        1.24892724387704 
