                   2.25      0.0353535353535354      0.0506437473063846      0.0155163820600947    3.86298505800114E-13     1.4766973282425E-20    2.73335899404571E-11    2.93054947996425E-17    3.00331061528274E-30    2.48147121070996E-19    1.16240128129878E-20    5.50488236734215E-19    1.30836842317399E-25        4392.86114799779        6.04214532613678        888.001788737345        548.807113610408      0.0661601325594905        16934.1665659714        10548389.9944948     0.00529777404389834        1.36393698683019 
                   2.25      0.0388888888888889      0.0507120714203618      0.0155373158980226    2.25567719466863E-13    1.46758603337285E-20    1.63125146747449E-11     2.9314247220809E-17    2.86981132370074E-30    2.31615840488124E-19    1.16239955955055E-20    5.48674411037959E-19    1.22993684571375E-25        4393.61578459872        6.04356003100168        886.850053047576        541.896574209071      0.0662493877095711        16935.0271280723        10550301.4587639      0.0053291421293933        1.36526453050528 
                   2.25      0.0424242424242424      0.0507578047362559      0.0155513273610132    1.34076713775187E-13    1.44503267155251E-20    9.89785424682975E-12    2.92980628695998E-17    2.75514594709939E-30    2.16918485531274E-19     1.1623985767285E-20    5.41439569306006E-19    1.18496240993595E-25        4394.11593545943        6.04266129699274        886.096599296713        535.712561658238      0.0663091291170315        16935.9011826337        10551527.5427308     0.00534969931106612        1.36644530829909 
                   2.25       0.045959595959596      0.0507893748598275      0.0155609967894707    8.00675105401047E-14    1.39725751802253E-20    6.03102669835979E-12    2.92592943863361E-17    2.62063115982672E-30    2.03734547630673E-19    1.16239840374916E-20    5.24545050558064E-19      1.162527687491E-25        4394.45922196884         6.0405144155042        885.593088010523        529.937056839908      0.0663503698589024        16936.8016506115        10552340.9577402     0.00536339838544872        1.36754197972774 
                   2.25      0.0494949494949495      0.0508103125039426       0.015567412362133       5.00913249474E-14    1.29791097728008E-20    3.83387129798767E-12    2.92029801407141E-17    2.41119425370983E-30    1.92461399401797E-19    1.16239696586227E-20    4.88189096714603E-19    1.15686057030589E-25        4394.68990867676        6.03812899396512        885.277116028333        524.410625388644      0.0663777341274846        16937.7432290112         10552860.129584     0.00537190171310371        1.36858332497931 
                   2.25       0.053030303030303      0.0508242414083112      0.0155716795156018    3.26156127786483E-14    1.14344194876808E-20    2.53186262716026E-12    2.91620677763389E-17    2.10334910452136E-30    1.84038309425283E-19    8.35010143376269E-21    4.28626085847201E-19    1.15874427118797E-25        4394.84932943281        6.03669564997561        885.082048797421        519.000250463173      0.0663959244168756        16938.6522184423        10553204.6159478     0.00537705820622454        1.36959370581603 
                   2.25      0.0565656565656566      0.0508348682239561      0.0155749346954498    2.04086901382718E-14    1.03722740807845E-20    1.61058216478574E-12    2.91634660849137E-17    1.89037140404788E-30    1.77745419429331E-19    5.52135605027792E-21    3.87346184574196E-19    1.15706693681949E-25        4394.97706447466        6.03446257841046        884.940289927808        513.621808302733      0.0664098011257401         16939.479312979        10553467.9909206     0.00538075621344401        1.37059180620228 
                   2.25      0.0601010101010101      0.0508418075852925      0.0155770597052202    1.33931614115346E-14    1.03939073313998E-20    1.06944000591438E-12     2.9236950660813E-17    1.88477827978396E-30    1.74349263931623E-19    5.52113926654771E-21    3.87371202005215E-19    1.14637537354037E-25        4395.07134048449        6.03019596592484        884.855056113886        508.252856247432      0.0664188666277728        16940.1599976286        10553644.0676746     0.00538292335020426        1.37157905927794 
                   2.25      0.0636363636363636      0.0508460879217142       0.015578373115938    8.95947731818078E-15     1.1381873329895E-20    7.23536113701576E-13    2.94020132693703E-17    2.06485290218965E-30    1.72347594739311E-19    7.18187703840928E-21    4.25335370437397E-19    1.12012863645289E-25        4395.14639630352        6.01215779126733         884.79880483263        502.849908731256      0.0664244607582475        16940.5098227885        10553770.7952284     0.00538438692675522        1.37256164871271 
                   2.25      0.0671717171717172      0.0508491555644505      0.0155793161509702    5.73141804394989E-15     1.2771577252155E-20    4.68098767907338E-13    2.96056321761753E-17    2.32073920802206E-30    1.70905676575549E-19    1.02724716295942E-20    4.78688187009751E-19    1.08759814907478E-25        4395.21294495539        5.98790601482326        884.755813935781         497.42095300833      0.0664284714687225        16940.7098864043        10553875.3474434     0.00538552796677333        1.37354365383371 
                   2.25      0.0707070707070707      0.0508478385520133      0.0155789135249709    4.06481132953398E-15    1.35451852094569E-20    3.33827744989581E-13    2.98150101079478E-17    2.45643032963522E-30     1.6855860166899E-19    1.04610268519456E-20    5.07666216605375E-19    1.05213694518381E-25        4395.26731895272        5.91461150503308        884.704219675855        491.821828545125      0.0664267483563144        16939.2822499756        10553924.0669702      0.0053874269004126        1.37453675659769 
                   2.25      0.0742424242424242      0.0508458521897978      0.0155783055171461    2.63939733034573E-15    1.42337601098745E-20    2.18081969765524E-13    3.00245177241427E-17    2.57524968446795E-30      1.660746273799E-19    1.04610269479841E-20    5.33203026137822E-19    1.01647420056107E-25        4395.31999290793        5.83380107862031        884.651051853921         486.19008835012      0.0664241498695301        16937.6010394361        10553964.1843417     0.00538945037757276        1.37553252809102 
                   2.25      0.0777777777777778      0.0508300069133032      0.0155734520550348    1.91495663515171E-15    1.45123500060381E-20     1.5825748882388E-13    3.01486468417664E-17    2.61144618781532E-30    1.62333510827897E-19    1.04610269533023E-20    5.43703828791827E-19    9.87959097941461E-26        4395.36940882085        5.59322774737621        884.501059608628        480.205127165674      0.0664034544165265        16929.4542830836        10553897.6621009      0.0053962661605262         1.3765636811858 
                   2.25      0.0813131313131313      0.0508116536637803      0.0155678304823489    1.31418255375222E-15    1.47295504421871E-20    1.08191672194333E-13    3.02590975647771E-17    2.63499618084783E-30    1.58390289454355E-19    1.04610269533023E-20    5.51955841123346E-19    9.60603687063545E-26        4395.41837716024        5.32346506162977        884.332991703849         474.15003005244      0.0663794837826448        16920.1270221679        10553812.2156425     0.00540396786588569        1.37760206465274 
                   2.25      0.0848484848484848      0.0507581970733185       0.015551451177559    9.34550587132748E-16    1.48591461595799E-20    7.63126174496913E-14    3.03012996204471E-17    2.62225232503186E-30    1.53451581998188E-19    1.04610261802435E-20    5.57358295148385E-19    9.36590013359124E-26        4395.47488783323        4.64783285642701        883.926866201914        467.902994134661      0.0663096486904293         16894.580977372        10553520.0992095     0.00542375497152453        1.37864664039824 
                   2.25      0.0883838383838384       0.050683035450548      0.0155284206619683    6.92778746335705E-16    1.49429837274467E-20    5.56690426177055E-14    3.03047502207297E-17    2.58862462515167E-30    1.47956384508007E-19    1.04610261802435E-20    5.61307094358532E-19    9.14407871943115E-26        4395.53628018019        3.72067029156523         883.37239794213        461.522834213197      0.0662114542783475        16858.9853369805         10553100.994121     0.00545105629224088        1.37969684464201 
                   2.25      0.0919191919191919      0.0505821092669732      0.0154974969962751    4.74738523818384E-16    1.50037919373669E-20    3.70541464646137E-14    3.02817987912237E-17    2.53826308476083E-30    1.42299470518873E-19    1.04610242413919E-20    5.64682089038849E-19    8.92382456844218E-26         4395.6081926719         2.4902957064922        882.639863627056        455.197113049275      0.0660796033154241        16811.4993181215        10552554.6543794     0.00548785810537774        1.38073009564334 
                   2.25      0.0954545454545454      0.0503518124959254      0.0154269371310227    3.82478536527149E-16    1.49772488195342E-20    2.90222474094174E-14    3.01392255931846E-17    2.40932491197191E-30    1.36000459615437E-19    1.04610236549272E-20    5.66215438027384E-19    8.70862377473339E-26        4395.73333325535      -0.264301523646951        881.009260045309        449.068154029985      0.0657787520391088        16704.2350527165        10551367.0181047     0.00557252404271071        1.38168767884126 
                   2.25       0.098989898989899      0.0501204443578779      0.0153560488460103    2.90693879321415E-16    1.49511906158723E-20    2.10284832203981E-14    2.99963104919131E-17    2.28001811208794E-30    1.29706516306607E-19    1.04610236549272E-20    5.67778099924751E-19    8.49334097344152E-26          4395.858987784       -3.03168541737608          879.3709649757        442.939540899539      0.0654765014448601        16596.4727222729        10550174.1953037     0.00565760771116835        1.38264486561122 
                   2.25       0.102525252525253      0.0497617196915251      0.0152461412860773    2.24070910259835E-16    1.47745538533852E-20    1.52344786047015E-14    2.97396224926739E-17    2.09770696933436E-30    1.23514407053247E-19    1.04610170048485E-20    5.65119971161643E-19    8.27712992043317E-26        4396.05606804703       -7.36222421474216        876.778767920102        437.089256153096      0.0650078693493001         16429.775789137        10548396.3668364     0.00580069978032847        1.38353512676779 
                   2.25       0.106060606060606      0.0492400466235169      0.0150863093488059    1.90171965118398E-16    1.44371519463188E-20    1.22707193410854E-14    2.93499772534584E-17    1.85209988845935E-30     1.1753506670085E-19    1.04610170048485E-20    5.58262849095537E-19    8.05740982974159E-26        4396.34476687827       -13.6953159370692        872.963490879774        431.561008994657       0.064326359690646        16187.6441606952        10545868.1262637     0.00601825434702155        1.38434391552698 
                   2.25        0.10959595959596      0.0487183735555087      0.0149264774115346    1.56273019976961E-16    1.40997500392524E-20    9.30696007746937E-15     2.8960332014243E-17    1.60649280758435E-30    1.11555726348453E-19    1.04610170048485E-20    5.51405727029432E-19    7.83768973905001E-26        4396.63346570952       -20.0284076593963        869.148213839445        426.032761836219      0.0636448500319919        15945.5125322533         10543339.885691     0.00623580891371463        1.38515270428617 
                   2.25       0.113131313131313      0.0480458509671098       0.014720427575132    1.30977842495864E-16    1.34817791431889E-20    7.12321080071336E-15    2.84482174521207E-17    1.35698242249952E-30    1.05819643563751E-19    9.92760845415583E-21    5.34175898820501E-19     7.6117995084895E-26        4397.03750159912       -28.4320734734925        864.004320070037        420.713644434775      0.0627662764627168        15634.1416820887        10540169.2363877     0.00656395179153351        1.38590719564573 
                   2.25       0.116666666666667      0.0471738979926683      0.0144532764459491    1.17220752057367E-16    1.25588649990848E-20    5.97083100785356E-15     2.7791752407592E-17    1.10481833313071E-30    1.00482687045813E-19    8.17605906710759E-21    5.06344641476809E-19    7.37341909275833E-26        4397.59332799483       -39.5725023734599        857.105936157231        415.640367336356      0.0616271734818404        15231.1985961281        10536145.7419954     0.00703800795831302         1.3865934550975 
                   2.25        0.12020202020202      0.0463019450182268      0.0141861253167663     1.0346366161887E-16    1.16359508549807E-20    4.81845121499376E-15    2.71352873630632E-17    8.52654243761896E-31    9.51457305278745E-20    6.42450968005935E-21    4.78513384133117E-19    7.13503867702715E-26        4398.14915439055       -50.7129312734274        850.207552244425        410.567090237937      0.0604880705009639        14828.2555101676         10532122.247603     0.00751206412509254        1.38727971454927 
                   2.25       0.123737373737374      0.0453967548345644      0.0139087908057905    9.04925840556657E-17    1.07776398151141E-20    3.74105801486236E-15    2.64570636928128E-17    6.17928475473408E-31    8.99444737671515E-20    5.23049924844417E-21    4.54476890159677E-19     6.8903608450568E-26         4398.7454438777       -62.4688472506857        842.880233071308        405.535573754133      0.0593055466224689        14410.5984693562        10527978.8391331     0.00805326372491027        1.38795344977873 
                   2.25       0.127272727272727      0.0442417671997104      0.0135549219649757    8.36698836444108E-17     1.0292607773164E-20    3.23066511197094E-15    2.56471251395525E-17    4.94405403319891E-31    8.57199756270129E-20    5.23049473287396E-21    4.54109497018862E-19    6.59603638928384E-26        4399.62759648723       -78.6637553493088        832.494047312159        400.740086511609      0.0577966891581692        13881.6773855256        10522907.2218827     0.00904896653032747        1.38854491971235 
                   2.25       0.130808080808081       0.043082707134555      0.0131998051450286    7.69037194247705E-17    9.80557969451952E-21    2.72519390824169E-15    2.48366971366813E-17    3.71972115393649E-31    8.15046590101881E-20    5.23049473287396E-21      4.537985869674E-19    6.30077980512164E-26        4400.51489972094       -94.9369712605607        822.053371587388        395.944418248186      0.0562825112572223        13350.9653968504        10517821.5789546      0.0100545198231624        1.38913553971719 
                   2.25       0.134343434343434      0.0419236470693996      0.0128446883250814    7.01375552051303E-17    9.31855161587505E-21    2.21972270451244E-15    2.40262691338102E-17    2.49538827467409E-31    7.72893423933633E-20    5.23049473287397E-21    4.53487676915939E-19    6.00552322095943E-26        4401.40220295466       -111.210187171812        811.612695862618        391.148749984763      0.0547683333562755        12820.2534081752        10512735.9360266      0.0110600731159973        1.38972615972203 
                   2.25       0.137878787878788      0.0406990583904233      0.0124694950634352    6.45233990290839E-17    8.83886946871643E-21    1.82939087552465E-15    2.31844254465228E-17    1.70089528641278E-31    7.34089852031643E-20    5.23048687251061E-21    4.53499831713254E-19    5.70142767750855E-26        4402.44868217501       -129.669737054626        799.525147646237        386.512600342567      0.0531685519414388        12264.2235971451        10507584.3316216      0.0126811717975104        1.39027199456308 
                   2.25       0.141414141414141      0.0393802622418518      0.0120654386272876    6.04282902102654E-17    8.35221424889923E-21    1.58707769571393E-15     2.2308036496492E-17    1.41537269063146E-31    6.99443367959069E-20    5.23048687251061E-21    4.54525019458334E-19    5.38200381115918E-26        4403.70543679038        -151.04713404084        785.253748471694        382.054107635645      0.0514457025736453          11670.93422296        10502301.9529586      0.0151021763007021        1.39076299668801 
                   2.25       0.144949494949495      0.0380614660932802        0.01166138219114    5.63331813914469E-17    7.86555902908204E-21    1.34476451590322E-15    2.14316475464612E-17    1.12985009485014E-31    6.64796883886495E-20    5.23048687251061E-21    4.55550207203414E-19     5.0625799448098E-26        4404.96219140575       -172.424531027053        770.982349297152        377.595614928723      0.0497228532058518        11077.6448487749        10497019.5742955      0.0175231808038939        1.39125399881293 
                   2.25       0.148484848484848      0.0367426699447086      0.0112573257549924    5.22380725726284E-17    7.37890380926485E-21     1.1024513360925E-15    2.05552585964304E-17    8.44327499068827E-32    6.30150399813921E-20    5.23048687251061E-21    4.56575394948494E-19    4.74315607846043E-26        4406.21894602111       -193.801928013267        756.710950122609        373.137122221801      0.0480000038380583        10484.3554745898        10491737.1956324      0.0199441853070856        1.39174500093786 
                   2.25       0.152020202020202      0.0354257356233544      0.0108538394847144    4.86115587941675E-17    6.75032329354319E-21    9.07770684728612E-16    1.96816612853244E-17    6.34069109875689E-32    5.97148374510401E-20    4.95016730448016E-21    4.52678116577795E-19      4.437255321607E-26        4407.61504086258       -216.867269572842        740.974750888236        368.926979801113      0.0462795841999587        9898.79757532628        10486866.2546649       0.024359748664931        1.39218991997565 
                   2.25       0.155555555555556      0.0340955672352163      0.0104462993362293    4.57724909850766E-17    5.91921534046103E-21    7.90279078372956E-16    1.88162882749935E-17    5.46294656135322E-32     5.6699102781693E-20    3.66308977584127E-21    4.43212767836349E-19    4.14419659058093E-26        4409.24893374204       -242.870298294438        722.735546028166        365.085168755749      0.0445418746287665        9318.19675012003        10482588.0677477      0.0320690882821228        1.39256327115318 
                   2.25       0.159090909090909      0.0327653331157211      0.0100387390520199    4.29344235397388E-17    5.08798912860884E-21    6.72868524942599E-16    1.79509794029207E-17    4.58637076337759E-32    5.36839629236129E-20    2.36573587294478E-21    4.33753400197729E-19    3.85110667449318E-26        4410.88328681923       -268.879084857006         704.49145577633        361.243869496886      0.0428040791855523        8737.58600691877        10478310.9241065      0.0397872297321707        1.39293652325775 
                   2.25       0.162626262626263      0.0314350989962258      0.0096311787678104    4.00963560944011E-17    4.25676291675666E-21    5.55457971512242E-16    1.70856705308479E-17    3.70979496540197E-32    5.06688230655328E-20     1.0683819700483E-21    4.24294032559109E-19    3.55801675840543E-26        4412.51763989642       -294.887871419572        686.247365524494        357.402570238023      0.0410662837423381        8156.97526371752        10474033.7804653      0.0475053711822186        1.39330977536231 
                   2.25       0.166161616161616      0.0301065265199375     0.00922412750077514    3.72330001458829E-17    3.42852620474587E-21    4.35998456239048E-16    1.62187402880102E-17      2.803674243743E-32    4.76386467903815E-20    3.08076945808829E-23    4.14683466781455E-19    3.26571517908918E-26        4414.14035949355       -320.751103748267        668.126774594594        353.548333370699      0.0393306590843967        7576.61524056418        10469730.2635283      0.0550010083907203        1.39368553196292 
                   2.25        0.16969696969697      0.0289226880260487     0.00886141951536065    3.52230274577569E-17    2.96858604320275E-21    3.78580687182231E-16    1.54603924861612E-17    2.68880752675897E-32    4.53711451081944E-20    2.87266591017464E-29    4.28996430071795E-19     3.0209490862505E-26        4416.02048940451       -348.819380109841        647.394308830266        350.601584259698      0.0377841111943656         7084.6770121448        10467756.7829604      0.0873306250104709        1.39394092157396 
                   2.25       0.173232323232323      0.0277493929702888     0.00850194163511624    3.32794903952537E-17    2.52665389707282E-21    3.25792087081001E-16    1.47118043434735E-17    2.61802342098309E-32    4.31603612910068E-20    2.87234205665613E-29    4.44376630889943E-19    2.77838211540307E-26        4417.92349845044       -377.092140478981        626.430870749296        347.729435854309      0.0362513364713502        6599.53682911978        10465985.4381556       0.122471534635387         1.3941867059519 
                   2.25       0.176767676767677       0.026576097914529     0.00814246375487184    3.13359533327504E-17     2.0847217509429E-21    2.73003486979772E-16    1.39632162007858E-17    2.54723931520721E-32    4.09495774738192E-20    2.87201820313762E-29    4.59756831708092E-19    2.53581514455564E-26        4419.82650749637       -405.364900848122        605.467432668327         344.85728744892      0.0347185617483349        6114.39664609476        10464214.0933507       0.157612444260304        1.39443249032983 
                   2.25        0.18030303030303      0.0254028028587692     0.00778298587462744    2.93924162702472E-17    1.64278960481298E-21    2.20214886878543E-16     1.3214628058098E-17    2.47645520943133E-32    3.87387936566316E-20    2.87169434961911E-29     4.7513703252624E-19    2.29324817370821E-26         4421.7295165423       -433.637661217262        584.503994587358        341.985139043531      0.0331857870253196        5629.25646306974        10462442.7485459        0.19275335388522        1.39467827470777 
                   2.25       0.183838383838384      0.0242266655822382     0.00742263737098089    2.74288610490806E-17    1.20136815975964E-21    1.66155108269077E-16    1.24622806131401E-17    2.40346290188962E-32    3.65122147781597E-20      8.214543983727E-31    4.90642064057438E-19    2.05091015905605E-26        4423.62365266584       -461.826197053687        563.630092722254        339.087562625001      0.0316492997867874         5142.0503870317        10460596.1628335       0.226589713898582        1.39492715421587 
                   2.25       0.187373737373737      0.0233635686394613     0.00715819908435918    2.61378771312068E-17    1.02727072908857E-21    1.45270398850098E-16    1.18992568360719E-17    2.40178483432009E-32    3.49566489963721E-20    6.73594300286134E-31    5.01934135685116E-19    1.89184371115311E-26        4425.43278693032       -486.923779400271        544.333756367358        337.340740174038      0.0305217646965762        4815.68684506652        10462151.7799172       0.388855802978663        1.39506186882094 
                   2.25       0.190909090909091      0.0225088579283585     0.00689633025734629    2.48649855721968E-17    8.59867543179948E-22    1.25073740918849E-16    1.13423783808694E-17    2.39967830734568E-32    3.34193600416415E-20    5.25751348562574E-31    5.12857848416678E-19    1.73310004946432E-26        4427.23758702055       -511.909945466969        525.110088957182        335.626471206699      0.0294051854137544        4493.56670318403        10463805.6356866       0.558106380053753        1.39519364676805 
                   2.25       0.194444444444444      0.0216541472172556     0.00663446143033341    2.35920940131868E-17    6.92464357271327E-22      1.048770829876E-16    1.07854999256669E-17    2.39757178037127E-32    3.18820710869109E-20    3.77908396839012E-31    5.23781561148239E-19    1.57435638777554E-26        4429.04238711077       -536.896111533667        505.886421547006         333.91220223936      0.0282886061309326        4171.44656130154         10465459.491456       0.727356957128845        1.39532542471516 
                   2.25       0.197979797979798      0.0207994365061528     0.00637259260332053    2.23192024541768E-17    5.25061171362708E-22    8.46804250563509E-17    1.02286214704645E-17    2.39546525339686E-32    3.03447821321803E-20    2.30065445115452E-31      5.347052738798E-19    1.41561272608675E-26          4430.847187201       -561.882277600364         486.66275413683        332.197933272021      0.0271720268481108        3849.32641941905        10467113.3472254       0.896607534203934        1.39545720266227 
                   2.25       0.201515151515152      0.0199435483113631      0.0061103630067879    2.10437706055293E-17    3.56718068181326E-22    6.43871600393416E-17    9.67088017047913E-18     2.3934188850228E-32    2.88049269872293E-20    8.22200859264736E-32     5.4568070669351E-19    1.25682374302881E-26        4432.65259583863       -586.884087266848        467.428883514976        330.479093575252      0.0260539092957802        3526.61047544469        10468753.4096185        1.06487744189199        1.39558939293603 
                   2.25       0.205050505050505      0.0192653419555862     0.00590257221074759    2.00202622868755E-17    2.62993416398645E-22    5.07673626147039E-17    9.21286688605994E-18    2.39031732499107E-32    2.75517356005954E-20     1.8997560569145E-29    5.53218007273884E-19    1.13717430301748E-26        4434.19771543053       -607.722651434437        451.427587701987        329.222570390309      0.0251679125512232        3281.36648144937        10471329.8780696        1.38335769134368        1.39568413279046 
                   2.25       0.208585858585859      0.0187718078735161     0.00575136211477185    1.92683803146057E-17    2.48423096306185E-22    4.45475445153905E-17    8.86148053317568E-18    2.38460682654093E-32    2.66042258904851E-20    8.76286921455491E-29    5.56699976641194E-19    1.05319799840963E-26        4435.48004816141       -624.311642553935        438.718865821515        328.463586434533      0.0245231691402276        3117.23681988637        10474938.4528109        1.86458927088689        1.39573825917186 
                   2.25       0.212121212121212       0.018279425032569     0.00560050474517515    1.85181684407044E-17    2.34077647073223E-22    3.83630439504488E-17    8.51080657250621E-18    2.37881260813974E-32    2.56586225336493E-20    1.58932314523364E-28    5.60145643487671E-19    9.69254002008237E-27        4436.76035064896       -640.869541196924         426.03541012143        327.707670672574      0.0238799296996369         2953.5856139283        10478551.2665298        2.34734779438192        1.39579214849614 
                   2.25       0.215656565656566       0.017787042191622     0.00544964737557845    1.77679565668031E-17     2.1973219784026E-22    3.21785433855071E-17    8.16013261183675E-18    2.37301838973855E-32    2.47130191768135E-20    2.30235936901179E-28    5.63591310334148E-19    8.85310005606846E-27        4438.04065313651       -657.427439839913        413.351954421345        326.951754910615      0.0232366902590463        2789.93440797023        10482164.0802488        2.83010631787694        1.39584603782043 
                   2.25       0.219191919191919       0.017294659350675     0.00529879000598175    1.70177446929018E-17    2.05386748607298E-22    2.59940428205654E-17    7.80945865116729E-18    2.36722417133736E-32    2.37674158199777E-20    3.01539559278994E-28    5.67036977180624E-19    8.01366009205454E-27        4439.32095562406       -673.985338482902         400.66849872126        326.195839148657      0.0225934508184557        2626.28320201216        10485776.8939677        3.31286484137197        1.39589992714472 
                   2.25       0.222727272727273      0.0168009589359616     0.00514752894769258    1.62656214228964E-17    1.90783938914101E-22    1.97691220032151E-17    7.45796937103545E-18    2.36152576884216E-32    2.28196306777509E-20    3.69784566306827E-28     5.7052419157795E-19    7.17385036670725E-27        4440.60358168684       -690.578821879212        387.956126353949        325.436411896705      0.0219484901120839        2462.08441263238        10489384.8562567        3.79387580629461         1.3959540877764 
                   2.25       0.226262626262626      0.0164231656301019     0.00503177950879489    1.56556446845616E-17    1.81791907975659E-22    1.55062111930543E-17    7.16854226103337E-18    2.36292859178655E-32    2.20493607602268E-20     4.3887457291847E-27    5.74354336758518E-19    6.54980500646647E-27        4441.61688145372       -703.444517082478        378.259789313054        324.899247214687      0.0214549473608558        2340.68634089289         10492715.733184        4.34601692688277        1.39599216116958 
                   2.25        0.22979797979798      0.0161930578849964     0.00496127805916467    1.52300049760844E-17    1.82014340256902E-22    1.39246941389599E-17     6.9593412755533E-18    2.37216277128913E-32    2.15077439058314E-20    1.94516658861873E-26    5.78322675285039E-19    6.16222023003886E-27         4442.2933701498       -711.616876451596        372.362261420485        324.655809096976      0.0211543372233833        2274.34705152871         10495760.963472        4.99699451076965        1.39600884539374 
                   2.25       0.233333333333333      0.0159647537291105     0.00489132918601815    1.48065422336498E-17      1.822914639858E-22    1.23679316589844E-17     6.7510821022618E-18     2.3816905180527E-32    2.09690271897627E-20    3.60678900580622E-26    5.82346807090917E-19    5.77460999470543E-27         4442.9651947627       -719.726417517375        366.515590301677        324.415667591499      0.0208560832190518        2208.63404678632        10498796.4039655        5.64850358215047        1.39602530621416 
