                   2.25       0.236868686868687    0.000952661491804677    0.000292568567423637    7.28810028524358E-18    8.10692566106244E-22    6.96167849514476E-19    1.26651217482558E-18    1.03542161653786E-31    1.68003499616416E-20    1.16236510552743E-21    2.51818277930313E-18    1.31810199622183E-26        4854.63571050568       -479.286387260551        378.797640228401        322.956261344257     0.00124522973787842        136.407855050183        12281181.7110137         74.297415109753        1.39611953202285 
                   2.25        0.24040404040404    0.000935446469061656    0.000287281740671049    7.11544288133273E-18     7.8798403240918E-22    6.69245646834428E-19    1.22049750865462E-18    1.01413917259203E-31    1.64435307641217E-20    1.16236511280275E-21    2.47477702589465E-18    1.16770685975622E-26        4855.37875714724       -488.827691985025        372.594927449017        322.945564343414     0.00122272798417112         131.71921416912        12283089.1465135        82.8267033155726         1.3961202810526 
                   2.25       0.243939393939394    0.000918231446318635    0.000281994913918461    6.94278547742188E-18    7.65275498712115E-22     6.4232344415438E-19    1.17448284248365E-18    9.92856728646202E-32    1.60867115666018E-20    1.16236512007807E-21    2.43137127248616E-18     1.0173117232906E-26         4856.1218037888       -498.368996709498        366.392214669633        322.934867342571     0.00120022623046382        127.030573288057        12284996.5820134        91.3559915213923        1.39612103008234 
                   2.25       0.247474747474747    0.000900816905697042    0.000276646811192193     6.7679530725017E-18    7.42077982885228E-22    6.14951177628917E-19    1.12776197507307E-18    9.71336740823594E-32     1.5725785374227E-20    1.16236512565978E-21    2.38756982341579E-18    8.66463598750053E-27        4856.87095514202       -508.005174222283         360.12243508579        322.923972661302     0.00117746366668726        122.276003859184        12286894.9628144        99.8024222687437        1.39612181232453 
                   2.25       0.251010101010101    0.000889996965796895    0.000273323939242971    6.62769159656227E-18    7.26815075150971E-22    5.94884423658434E-19    1.09226014028332E-18    9.54446402062232E-32    1.54322365270103E-20    1.16236512841878E-21    2.35041808469843E-18    7.90497043879374E-27        4857.37017718084       -514.125294993375        356.294503302665        322.918642092113     0.00116332086950213        119.516268073575        12288593.1549844        108.623671582216        1.39612219741919 
                   2.25       0.254545454545455    0.000881181539793413    0.000270616664784294    6.49967683106712E-18    7.14044692480088E-22    5.77277030240544E-19    1.06061276610474E-18     9.3910632702093E-32    1.51625662171093E-20    1.16236513314381E-21    2.31566697627411E-18    7.32650091920477E-27        4857.79303986637       -519.171128112402        353.211973616032        322.914961541035     0.00115179820843444        117.360293368811        12290224.2232087        117.523917412048        1.39612247173075 
                   2.25       0.258080808080808    0.000872366113789932    0.000267909390325617    6.37166206557197E-18    7.01274309809204E-22    5.59669636822653E-19    1.02896539192617E-18    9.23766251979627E-32    1.48928959072083E-20    1.16236513786885E-21    2.28091586784979E-18     6.7480313996158E-27         4858.2159025519        -524.21696123143        350.129443929398        322.911280989956     0.00114027554736675        115.204318664048        12291855.2914329         126.42416324188         1.3961227460423 
                   2.25       0.261616161616162     0.00086355068778645     0.00026520211586694    6.24364730007683E-18     6.8850392713832E-22    5.42062243404762E-19      9.973180177476E-19    9.08426176938324E-32    1.46232255973073E-20    1.16236514259388E-21    2.24616475942547E-18    6.16956188002684E-27        4858.63876523744       -529.262794350457        347.046914242765        322.907600438878     0.00112875288629906        113.048343959284        12293486.3596571        135.324409071712        1.39612302035386 
                   2.25       0.265151515151515    0.000854735261782969    0.000262494841408263    6.11563253458168E-18    6.75733544467437E-22    5.24454849986871E-19    9.65670643569029E-19    8.93086101897022E-32    1.43535552874063E-20    1.16236514731892E-21    2.21141365100116E-18    5.59109236043788E-27        4859.06162792297       -534.308627469485        343.964384556132        322.903919887799     0.00111723022523137        110.892369254521        12295117.4278813        144.224654901543        1.39612329466541 
                   2.25       0.268686868686869    0.000845919835779488    0.000259787566949586    5.98761776908654E-18    6.62963161796554E-22     5.0684745656898E-19    9.34023269390458E-19     8.7774602685572E-32    1.40838849775053E-20    1.16236515204395E-21    2.17666254257684E-18    5.01262284084891E-27         4859.4844906085       -539.354460588512        340.881854869499        322.900239336721     0.00110570756416367        108.736394549758        12296748.4961056        153.124900731375        1.39612356897697 
                   2.25       0.272222222222222    0.000837061610764659    0.000257067148476584    5.85915352319623E-18    6.50140008829003E-22     4.8916518689521E-19    9.02249202996859E-19    8.62357599082476E-32    1.38133308564919E-20    1.16236515641904E-21    2.14181673010476E-18    4.43586533453424E-27        4859.90910570576        -544.42453499519        337.782652796427        322.896530639364     0.00109412895423501        106.568148297348        12298382.5718208        162.031636343309        1.39612384328852 
                   2.25       0.275757575757576    0.000830091978342255    0.000254926726739352      5.735100954445E-18    6.38189083803887E-22    4.72678100670914E-19    8.72401761682383E-19    8.47652899077298E-32    1.35509487183475E-20    1.16236515829533E-21    2.10776669489314E-18    4.08191007667028E-27        4860.24685251456       -548.396535651103         335.39440087346         322.89380991194     0.00108501889350998        104.892552572418        12299748.0089449         169.57891626706        1.39612400531769 
                   2.25       0.279292929292929    0.000826303426057378    0.000253763231235349    5.62223685574173E-18    6.28039581596816E-22    4.58688526624796E-19    8.46654556062968E-19    8.34454002264861E-32     1.3309988414935E-20    1.16236516016628E-21    2.07590716331395E-18    4.02549639187993E-27        4860.43986194412       -550.524049436422        334.206819869883        322.892788342109     0.00108006680115783        104.054379122781        12300682.6782277        175.002776854682        1.39612400531769 
                   2.25       0.282828282828283     0.00082258395157766    0.000252620948514928    5.51012288508671E-18    6.17962080907321E-22    4.44802959839048E-19    8.21091865771933E-19    8.21336077067704E-32    1.30706043368028E-20    1.16236516251556E-21    2.04422363588978E-18    3.96237422241795E-27        4860.62954733363       -552.611216620316        333.044223197504        322.891794168212     0.00107520497979932        103.233146634093        12301604.8793164        180.352583568061        1.39612400531769 
                   2.25       0.286363636363636    0.000818864477097942    0.000251478665794508    5.39800891443169E-18    6.07884580217826E-22      4.309173930533E-19    7.95529175480898E-19    8.08218151870548E-32    1.28312202586705E-20    1.16236516486485E-21    2.01254010846561E-18    3.89925205295597E-27        4860.81923272313        -554.69838380421        331.881626525124        322.890799994315     0.00107034315844082        102.411914145406         12302527.080405         185.70239028144        1.39612400531769 
                   2.25        0.28989898989899    0.000815145002618224    0.000250336383074087    5.28589494377667E-18    5.97807079528331E-22    4.17031826267552E-19    7.69966485189863E-19    7.95100226673391E-32    1.25918361805383E-20    1.16236516721414E-21    1.98085658104144E-18    3.83612988349399E-27        4861.00891811264       -556.785550988104        330.719029852745        322.889805820418     0.00106548133708231        101.590681656718        12303449.2814937        191.052196994819        1.39612400531769 
                   2.25       0.293434343434343    0.000811425528138506    0.000249194100353667    5.17378097312165E-18    5.87729578838836E-22    4.03146259481804E-19    7.44403794898828E-19    7.81982301476235E-32    1.23524521024061E-20    1.16236516956342E-21    1.94917305361727E-18    3.77300771403202E-27        4861.19860350215       -558.872718171997        329.556433180366        322.888811646522      0.0010606195157238        100.769449168031        12304371.4825823        196.402003708198        1.39612400531769 
                   2.25       0.296969696969697    0.000807706053658787    0.000248051817633246    5.06166700246663E-18    5.77652078149341E-22    3.89260692696056E-19    7.18841104607793E-19    7.68864376279078E-32    1.21130680242738E-20    1.16236517191271E-21    1.91748952619309E-18    3.70988554457004E-27        4861.38828889166       -560.959885355891        328.393836507986        322.887817472625      0.0010557576943653        99.9482166793436         12305293.683671        201.751810421577        1.39612400531769 
                   2.25        0.30050505050505    0.000803976295321601    0.000246906376890616    4.94944135759276E-18    5.67563858338957E-22    3.75359641981153E-19    6.93250944866428E-19    7.55734396550823E-32    1.18734492879025E-20    1.16236517419078E-21    1.88577979640711E-18     3.6477620909768E-27        4861.57846914278       -563.053059081212        327.227520329749        322.886819220198      0.0010508824340443        99.1244621298093        12306217.7409438        207.112641797449        1.39612400531769 
                   2.25       0.304040404040404    0.000800740339648834    0.000245912591119598    4.83706283565766E-18    5.57426818021193E-22    3.61815651918741E-19    6.68295477172577E-19    7.42486519986336E-32    1.16318207373842E-20    1.16236517517274E-21    1.85361785862941E-18     3.6483842260913E-27        4861.74383469677       -564.864859932738        326.221754710182        322.885967323918     0.00104665267457226        98.4118006283807        12307024.4103996        211.761315452291        1.39612400531769 
                   2.25       0.307575757575758    0.000799553413769242     0.00024554808057641    4.72997932173192E-18    5.47696469160245E-22    3.50171932685347E-19    6.46717983246035E-19     7.2950696571824E-32     1.1396169798193E-20    1.16236517568951E-21    1.82144361703085E-18    3.78902764925075E-27        4861.80726889325       -565.502371614409        325.899657329546        322.885770202036      0.0010451012117589        98.1698708193814        12307371.4430852        213.634491001051        1.39612400531769 
                   2.25       0.311111111111111    0.000798416946565209    0.000245199066053009    4.62368483430299E-18    5.38049952192862E-22     3.3862723402932E-19    6.25321789422435E-19     7.1663337054392E-32     1.1162332909058E-20    1.16236517645988E-21     1.7895214737582E-18    3.91737619733259E-27        4861.86813820002        -566.11172071798        325.592859115279        322.885584212488     0.00104361569939423        97.9388083946578        12307704.9787512        215.428957053382        1.39612400531769 
                   2.25       0.314646464646465    0.000797280479361176    0.000244850051529607    4.51739034687406E-18    5.28403435225479E-22    3.27082535373293E-19    6.03925595598835E-19      7.037597753696E-32    1.09284960199229E-20    1.16236517723026E-21    1.75759933048556E-18    4.04572474541443E-27         4861.9290075068       -566.721069821551        325.286060901013        322.885398222939     0.00104213018702956        97.7077459699341        12308038.5144172        217.223423105714        1.39612400531769 
                   2.25       0.318181818181818    0.000796144012157143    0.000244501037006206    4.41109585944512E-18    5.18756918258095E-22    3.15537836717265E-19    5.82529401775235E-19     6.9088618019528E-32    1.06946591307879E-20    1.16236517800064E-21    1.72567718721291E-18    4.17407329349627E-27        4861.98987681357       -567.330418925123        324.979262686747        322.885212233391     0.00104064467466489        97.4766835452105        12308372.0500831        219.017889158045        1.39612400531769 
                   2.25       0.321717171717172    0.000795007544953109    0.000244152022482805    4.30480137201619E-18    5.09110401290712E-22    3.03993138061238E-19    5.61133207951635E-19     6.7801258502096E-32    1.04608222416529E-20    1.16236517877102E-21    1.69375504394026E-18    4.30242184157811E-27        4862.05074612034       -567.939768028694         324.67246447248        322.885026243842     0.00103915916230022        97.2456211204869        12308705.5857491        220.812355210376        1.39612400531769 
                   2.25       0.325252525252525    0.000793871077749076    0.000243803007959404    4.19850688458726E-18    4.99463884323329E-22     2.9244843940521E-19    5.39737014128035E-19    6.65138989846641E-32    1.02269853525179E-20     1.1623651795414E-21    1.66183290066761E-18    4.43077038965995E-27        4862.11161542711       -568.549117132265        324.365666258214        322.884840254294     0.00103767364993556        97.0145586957633         12309039.121415        222.606821262707        1.39612400531769 
                   2.25       0.328787878787879    0.000792734610545043    0.000243453993436003    4.09221239715832E-18    4.89817367355945E-22    2.80903740749183E-19    5.18340820304435E-19    6.52265394672321E-32    9.99314846338284E-21    1.16236518031177E-21    1.62991075739496E-18    4.55911893774179E-27        4862.17248473388       -569.158466235837        324.058868043948        322.884654264745     0.00103618813757089        96.7834962710396         12309372.657081        224.401287315039        1.39612400531769 
                   2.25       0.332323232323232    0.000791588790978946    0.000243102106772459    3.98577166606773E-18    4.80155312402033E-22    2.69340688930274E-19    4.96911023058111E-19    6.39372160302204E-32    9.75897534558665E-21    1.16236518103515E-21    1.59794188846427E-18    4.68974630352906E-27        4862.23382943516       -569.773035187613        323.749234175721        322.884466211853     0.00103469040149112        96.5504196096895        12309708.6943785        226.210341933168        1.39612400531769 
                   2.25       0.335858585858586    0.000790588958664033    0.000242795052615917    3.88042071873902E-18    4.70351305794782E-22    2.58219688753983E-19    4.76302078923934E-19    6.26279042837942E-32    9.52488200663473E-21    1.16236518135247E-21    1.56544022312697E-18     4.8360419943667E-27        4862.28732529362       -570.309125507531        323.479163472839        322.884301143726     0.00103338350559226        96.3470256271964         12310002.389245        227.784609403121        1.39612400531769 
                   2.25       0.339393939393939    0.000790351832539827    0.000242722226670745    3.78280964167813E-18    4.60456125293951E-22    2.49155777949992E-19    4.59500790164971E-19    6.12998804250823E-32    9.29996328236163E-21    1.16236518144544E-21    1.53229165402597E-18    4.97825024134553E-27        4862.30051862108       -570.430346258623        323.423408779869        322.884270547254      0.0010330736083895        96.3015627447808         12310080.257398        228.143946684161        1.39612400531769 
                   2.25       0.342929292929293    0.000790130783585887    0.000242654341567078    3.68563980459658E-18    4.50617144012613E-22    2.40149214049808E-19    4.42806015254852E-19    5.99792608996953E-32    9.07606812393994E-21     1.1623651815976E-21    1.49932535234888E-18    5.11519002334521E-27        4862.31285511831       -570.543124851809        323.371725220561        322.884239950783     0.00103278477062282        96.2592745968951        12310153.4461155        228.477897989381        1.39612400531769 
                   2.25       0.346464646464646    0.000789909734631947    0.000242586456463411    3.58846996751504E-18    4.40778162731274E-22    2.31142650149624E-19    4.26111240344733E-19    5.86586413743083E-32    8.85217296551825E-21    1.16236518174975E-21    1.46635905067178E-18    5.25212980534488E-27        4862.32519161554       -570.655903444995        323.320041661253        322.884209354312     0.00103249593285614        96.2169864490094         12310226.634833        228.811849294602        1.39612400531769 
                   2.25                    0.35    0.000789688685678007    0.000242518571359743     3.4913001304335E-18    4.30939181449937E-22    2.22136086249441E-19    4.09416465434615E-19    5.73380218489214E-32    8.62827780709656E-21     1.1623651819019E-21    1.43339274899468E-18    5.38906958734456E-27        4862.33752811276        -570.76868203818        323.268358101945         322.88417875784     0.00103220709508946        96.1746983011237        12310299.8235505        229.145800599823        1.39612400531769 
