                   2.25       0.144949494949495    0.000788000004831702        2.42000007629395    4.09332080795136E-18    5.23069406316867E-21    2.18232724622311E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.148484848484848    0.000788000004831702        2.42000007629395    4.03181816587997E-18    5.23068639001347E-21    2.15028385673376E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.152020202020202    0.000788000004831702        2.42000007629395     3.9960269845107E-18    4.95100812961885E-21    2.13185329496952E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.155555555555556    0.000788000004831702        2.42000007629395    3.96948876862991E-18    3.66391108755472E-21    2.11817407357228E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.159090909090909    0.000788000004831702        2.42000007629395    3.94285797133101E-18    2.36651332038869E-21    2.10444615792681E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.162626262626263    0.000788000004831702        2.42000007629395    3.91622717403211E-18    1.06911555322267E-21    2.09071824228134E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.166161616161616    0.000788000004831702        2.42000007629395    3.89193677089357E-18    3.21129859725906E-23    2.07822128352243E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25        0.16969696969697    0.000788000004831702        2.42000007629395     3.9236805119439E-18    2.04980552432519E-24    2.09479854344889E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.173232323232323    0.000788000004831702        2.42000007629395    3.96124499684935E-18    2.04983319898427E-24     2.1144841028326E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.176767676767677    0.000788000004831702        2.42000007629395     3.9988094817548E-18    2.04986087364334E-24    2.13416966221631E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25        0.18030303030303    0.000788000004831702        2.42000007629395    4.03637396666025E-18    2.04988854830242E-24    2.15385522160002E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.183838383838384    0.000788000004831702        2.42000007629395     4.0708720013143E-18    4.27993972383596E-24    2.17186481927525E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.187373737373737    0.000788000004831702        2.42000007629395     4.1013751203738E-18    1.06570593584085E-21    2.18809587863396E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.190909090909091    0.000788000004831702        2.42000007629395    4.13726758523623E-18    2.12780214433767E-21    2.20719141366941E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.194444444444444    0.000788000004831702        2.42000007629395    4.17316005009867E-18    3.18989835283449E-21    2.22628694870486E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.197979797979798    0.000788000004831702        2.42000007629395    4.20905251496111E-18     4.2519945613313E-21    2.24538248374031E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.201515151515152    0.000788000004831702        2.42000007629395    4.24418827919654E-18    5.31399666747385E-21    2.26407582700335E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.205050505050505    0.000788000004831702        2.42000007629395    4.25573190691544E-18    6.06701740034293E-21    2.27021721505388E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.208585858585859    0.000788000004831702        2.42000007629395    4.25644400239738E-18    6.99167588437954E-21     2.2705669711227E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.212121212121212    0.000788000004831702        2.42000007629395    4.25732200474709E-18    7.95264843088173E-21     2.2710029975252E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.215656565656566    0.000788000004831702        2.42000007629395    4.25820000709679E-18    8.91362097738391E-21     2.2714390239277E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.219191919191919    0.000788000004831702        2.42000007629395     4.2590780094465E-18     9.8745935238861E-21     2.2718750503302E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.222727272727273    0.000788000004831702        2.42000007629395    4.25976613451313E-18    1.07940053103592E-20    2.27221234196187E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.226262626262626    0.000788000004831702        2.42000007629395    4.25514217449887E-18    1.06239258874809E-20     2.2697000383597E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25        0.22979797979798    0.000788000004831702        2.42000007629395    4.24149324796386E-18     9.7544565729541E-21    2.26230888870525E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.233333333333333    0.000788000004831702        2.42000007629395    4.22658656278667E-18    8.88498736723844E-21     2.2542425887463E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.236868686868687    0.000788000004831702        2.42000007629395    4.21167987760948E-18    8.01551816152278E-21    2.24617628878736E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25        0.24040404040404    0.000788000004831702        2.42000007629395    4.19677319243229E-18    7.14604895580713E-21    2.23810998882841E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.243939393939394    0.000788000004831702        2.42000007629395     4.1818665072551E-18    6.27657975009147E-21    2.23004368886947E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.247474747474747    0.000788000004831702        2.42000007629395     4.1700918269882E-18    5.40711027341992E-21      2.223658612953E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.251010101010101    0.000788000004831702        2.42000007629395    4.14660686236871E-18    4.89423394236621E-21    2.21097399560043E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.254545454545455    0.000788000004831702        2.42000007629395    4.11621127994383E-18    4.10755072828006E-21    2.19457940184283E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.258080808080808    0.000788000004831702        2.42000007629395    4.08581569751895E-18    3.32086751419391E-21    2.17818480808523E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.261616161616162    0.000788000004831702        2.42000007629395    4.05542011509407E-18    2.53418430010776E-21    2.16179021432763E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.265151515151515    0.000788000004831702        2.42000007629395    4.02502453266919E-18    1.74750108602162E-21    2.14539562057003E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.268686868686869    0.000788000004831702        2.42000007629395    3.99462895024431E-18    9.60817871935478E-22    2.12900102681243E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.272222222222222    0.000788000004831702        2.42000007629395    3.96471524271243E-18    2.32398646305007E-22    2.11286461467342E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.275757575757576    0.000788000004831702        2.42000007629395    3.95382838613355E-18    1.45736100593672E-22    2.10684703747371E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.279292929292929    0.000788000004831702        2.42000007629395    3.97060259074582E-18    7.12588106622044E-22    2.11554812872425E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.282828282828283    0.000788000004831702        2.42000007629395     3.9902644784247E-18    1.42436757707793E-21    2.12580133724696E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.286363636363636    0.000788000004831702        2.42000007629395    4.00992636610357E-18    2.13614704753382E-21    2.13605454576968E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25        0.28989898989899    0.000788000004831702        2.42000007629395    4.02958825378245E-18    2.84792651798969E-21    2.14630775429239E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.293434343434343    0.000788000004831702        2.42000007629395    4.04925014146133E-18    3.55970598844557E-21     2.1565609628151E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.296969696969697    0.000788000004831702        2.42000007629395     4.0689120291402E-18    4.27148545890145E-21    2.16681417133781E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25        0.30050505050505    0.000788000004831702        2.42000007629395    4.08814401721527E-18    4.96168906451984E-21    2.17683631066595E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.304040404040404    0.000788000004831702        2.42000007629395    4.10764365279546E-18     5.2307120263186E-21     2.1870786193289E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.307575757575758    0.000788000004831702        2.42000007629395    4.14867298387413E-18    5.23070857348259E-21    2.20917393660242E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.311111111111111    0.000788000004831702        2.42000007629395    4.18983805382219E-18    5.23070512731094E-21    2.23142808359113E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.314646464646465    0.000788000004831702        2.42000007629395    4.23100312377026E-18    5.23070168113929E-21    2.25368223057983E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.318181818181818    0.000788000004831702        2.42000007629395    4.27216819371833E-18    5.23069823496764E-21    2.27593637756854E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
                   2.25       0.321717171717172    0.000788000004831702        2.42000007629395    4.31333326366639E-18    5.23069478879599E-21    2.29819052455725E-18                       0                       0                       0                       0                       0                       0        4862.43310546875       -857.377990722656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                12483370      0.0339902006089687        1.38555705547333 
