                   2.25      0.0424242424242424      0.0507578047362559      0.0155513273610132    1.34022503619683E-13    8.45460171994485E-28    9.89784306946431E-12                       0                       0                       0                       0                       0                       0        4394.11593545943        6.04266129699274        886.096599296713        535.712561658238      0.0663091291170315        16935.9011826337        10551527.5427308     0.00534969931106612        1.36644530829909 
                   2.25       0.045959595959596      0.0507893748598275      0.0155609967894707    8.00138996931134E-14    5.00085702545549E-28    6.03101387140941E-12                       0                       0                       0                       0                       0                       0        4394.45922196884         6.0405144155042        885.593088010523        529.937056839908      0.0663503698589024        16936.8016506115        10552340.9577402     0.00536339838544872        1.36754197972774 
                   2.25      0.0494949494949495      0.0508103125039426       0.015567412362133    5.00381639076234E-14       3.12700918793E-28    3.83385927516192E-12                       0                       0                       0                       0                       0                       0        4394.68990867676        6.03812899396512        885.277116028333        524.410625388644      0.0663777341274846        16937.7432290112         10552860.129584     0.00537190171310371        1.36858332497931 
                   2.25       0.053030303030303      0.0508242414083112      0.0155716795156018    3.25626249749861E-14    2.04356753442517E-28    2.53185063444254E-12                       0                       0                       0                       0                       0                       0        4394.84932943281        6.03669564997561        885.082048797421        519.000250463173      0.0663959244168756        16938.6522184423        10553204.6159478     0.00537705820622454        1.36959370581603 
                   2.25      0.0565656565656566      0.0508348682239561      0.0155749346954498    2.03556929886336E-14    1.28781005522668E-28    1.61057015649369E-12                       0                       0                       0                       0                       0                       0        4394.97706447466        6.03446257841046        884.940289927808        513.621808302733      0.0664098011257401         16939.479312979        10553467.9909206     0.00538075621344401        1.37059180620228 
                   2.25      0.0601010101010101      0.0508418075852925      0.0155770597052202    1.33399148334007E-14    8.51283450743355E-29    1.06942809636516E-12                       0                       0                       0                       0                       0                       0        4395.07134048449        6.03019596592484        884.855056113886        508.252856247432      0.0664188666277728        16940.1599976286        10553644.0676746     0.00538292335020426        1.37157905927794 
                   2.25      0.0636363636363636      0.0508460879217142       0.015578373115938    8.90601377305749E-15    5.74022273650174E-29    7.23524297262221E-13                       0                       0                       0                       0                       0                       0        4395.14639630352        6.01215779126733         884.79880483263        502.849908731256      0.0664244607582475        16940.5098227885        10553770.7952284     0.00538438692675522        1.37256164871271 
                   2.25      0.0671717171717172      0.0508491555644505      0.0155793161509702    5.67775398284696E-15    3.70327439593603E-29    4.68087059030822E-13                       0                       0                       0                       0                       0                       0        4395.21294495539        5.98790601482326        884.755813935781         497.42095300833      0.0664284714687225        16940.7098864043        10553875.3474434     0.00538552796677333        1.37354365383371 
                   2.25      0.0707070707070707      0.0508478385520133      0.0155789135249709    4.01126427113004E-15    2.63689156664574E-29    3.33816177976328E-13                       0                       0                       0                       0                       0                       0        4395.26731895272        5.91461150503308        884.704219675855        491.821828545125      0.0664267483563144        16939.2822499756        10553924.0669702      0.0053874269004126        1.37453675659769 
                   2.25      0.0742424242424242      0.0508458521897978      0.0155783055171461    2.58601298118938E-15     1.7181736814564E-29    2.18070543732997E-13                       0                       0                       0                       0                       0                       0        4395.31999290793        5.83380107862031        884.651051853921         486.19008835012      0.0664241498695301        16937.6010394361        10553964.1843417     0.00538945037757276        1.37553252809102 
                   2.25      0.0777777777777778      0.0508300069133032      0.0155734520550348    1.86198699858366E-15    1.24240723484419E-29    1.58246300917191E-13                       0                       0                       0                       0                       0                       0        4395.36940882085        5.59322774737621        884.501059608628        480.205127165674      0.0664034544165265        16929.4542830836        10553897.6621009      0.0053962661605262         1.3765636811858 
                   2.25      0.0813131313131313      0.0508116536637803      0.0155678304823489    1.26166988569793E-15    8.43467852612002E-30    1.08180743317416E-13                       0                       0                       0                       0                       0                       0        4395.41837716024        5.32346506162977        884.332991703849         474.15003005244      0.0663794837826448        16920.1270221679        10553812.2156425     0.00540396786588569        1.37760206465274 
                   2.25      0.0848484848484848      0.0507581970733185       0.015551451177559    8.82635445077588E-16     5.8849355210132E-30    7.63019515293735E-14                       0                       0                       0                       0                       0                       0        4395.47488783323        4.64783285642701        883.926866201914        467.902994134661      0.0663096486904293         16894.580977372        10553520.0992095     0.00542375497152453        1.37864664039824 
                   2.25      0.0883838383838384       0.050683035450548      0.0155284206619683    6.41542889209831E-16    4.21943596495321E-30    5.56586496650461E-14                       0                       0                       0                       0                       0                       0        4395.53628018019        3.72067029156523         883.37239794213        461.522834213197      0.0662114542783475        16858.9853369805         10553100.994121     0.00545105629224088        1.37969684464201 
                   2.25      0.0919191919191919      0.0505821092669732      0.0154974969962751    4.24221784863003E-16    2.71700326049373E-30    3.70440309472112E-14                       0                       0                       0                       0                       0                       0         4395.6081926719         2.4902957064922        882.639863627056        455.197113049275      0.0660796033154241        16811.4993181215        10552554.6543794     0.00548785810537774        1.38073009564334 
                   2.25      0.0954545454545454      0.0503518124959254      0.0154269371310227    3.32848248573961E-16    2.05599340803838E-30    2.90124266045182E-14                       0                       0                       0                       0                       0                       0        4395.73333325535      -0.264301523646951        881.009260045309        449.068154029985      0.0657787520391088        16704.2350527165        10551367.0181047     0.00557252404271071        1.38168767884126 
                   2.25       0.098989898989899      0.0501204443578779      0.0153560488460103    2.41949410651959E-16    1.39798298299671E-30    2.10189567920547E-14                       0                       0                       0                       0                       0                       0          4395.858987784       -3.03168541737608          879.3709649757        442.939540899539      0.0654765014448601        16596.4727222729        10550174.1953037     0.00565760771116835        1.38264486561122 
                   2.25       0.102525252525253      0.0497617196915251      0.0152461412860773    1.76319984664259E-16    9.31572897459289E-31    1.52252562493474E-14                       0                       0                       0                       0                       0                       0        4396.05606804703       -7.36222421474216        876.778767920102        437.089256153096      0.0650078693493001         16429.775789137        10548396.3668364     0.00580069978032847        1.38353512676779 
                   2.25       0.106060606060606      0.0492400466235169      0.0150863093488059    1.43524727421139E-16    7.15357171905937E-31    1.22618084770861E-14                       0                       0                       0                       0                       0                       0        4396.34476687827       -13.6953159370692        872.963490879774        431.561008994657       0.064326359690646        16187.6441606952        10545868.1262637     0.00601825434702155        1.38434391552698 
                   2.25        0.10959595959596      0.0487183735555087      0.0149264774115346    1.10729470178018E-16    4.99141446352586E-31    9.29836070482472E-15                       0                       0                       0                       0                       0                       0        4396.63346570952       -20.0284076593963        869.148213839445        426.032761836219      0.0636448500319919        15945.5125322533         10543339.885691     0.00623580891371463        1.38515270428617 
                   2.25       0.113131313131313      0.0480458509671098       0.014720427575132    8.66365407127651E-17    4.81262881651211E-31    7.11492949869783E-15                       0                       0                       0                       0                       0                       0        4397.03750159912       -28.4320734734925        864.004320070037        420.713644434775      0.0627662764627168        15634.1416820887        10540169.2363877     0.00656395179153351        1.38590719564573 
                   2.25       0.116666666666667      0.0471738979926683      0.0144532764459491    7.41842801039385E-17    8.26157896216611E-31      5.962873022162E-15                       0                       0                       0                       0                       0                       0        4397.59332799483       -39.5725023734599        857.105936157231        415.640367336356      0.0616271734818404        15231.1985961281        10536145.7419954     0.00703800795831302         1.3865934550975 
                   2.25        0.12020202020202      0.0463019450182268      0.0141861253167663    6.17320194951118E-17    1.17105291078201E-30    4.81081654562617E-15                       0                       0                       0                       0                       0                       0        4398.14915439055       -50.7129312734274        850.207552244425        410.567090237937      0.0604880705009639        14828.2555101676         10532122.247603     0.00751206412509254        1.38727971454927 
                   2.25       0.123737373737374      0.0453967548345644      0.0139087908057905    5.00716054980717E-17    1.80402496787268E-30    3.73374648244424E-15                       0                       0                       0                       0                       0                       0         4398.7454438777       -62.4688472506857        842.880233071308        405.535573754133      0.0593055466224689        14410.5984693562        10527978.8391331     0.00805326372491027        1.38795344977873 
                   2.25       0.127272727272727      0.0442417671997104      0.0135549219649757    4.45850455097593E-17    5.97743676292607E-30    3.22367197620641E-15                       0                       0                       0                       0                       0                       0        4399.62759648723       -78.6637553493088        832.494047312159        400.740086511609      0.0577966891581692        13881.6773855256        10522907.2218827     0.00904896653032747        1.38854491971235 
                   2.25       0.130808080808081       0.043082707134555      0.0131998051450286     3.9155324325858E-17    1.05752631748036E-29    2.71851905775376E-15                       0                       0                       0                       0                       0                       0        4400.51489972094       -94.9369712605607        822.053371587388        395.944418248186      0.0562825112572223        13350.9653968504        10517821.5789546      0.0100545198231624        1.38913553971719 
                   2.25       0.134343434343434      0.0419236470693996      0.0128446883250814    3.37256031419568E-17     1.5173089586681E-29    2.21336613930111E-15                       0                       0                       0                       0                       0                       0        4401.40220295466       -111.210187171812        811.612695862618        391.148749984763      0.0547683333562755        12820.2534081752        10512735.9360266      0.0110600731159973        1.38972615972203 
                   2.25       0.137878787878788      0.0406990583904233      0.0124694950634352    2.94771599972247E-17    2.27036593352062E-29    1.82334812148976E-15                       0                       0                       0                       0                       0                       0        4402.44868217501       -129.669737054626        799.525147646237        386.512600342567      0.0531685519414388        12264.2235971451        10507584.3316216      0.0126811717975104        1.39027199456308 
                   2.25       0.141414141414141      0.0393802622418518      0.0120654386272876    2.67773336765433E-17    4.21383330470672E-29    1.58134256621831E-15                       0                       0                       0                       0                       0                       0        4403.70543679038        -151.04713404084        785.253748471694        382.054107635645      0.0514457025736453          11670.93422296        10502301.9529586      0.0151021763007021        1.39076299668801 
                   2.25       0.144949494949495      0.0380614660932802        0.01166138219114    2.40775073558621E-17    6.15730067589279E-29    1.33933701094687E-15                       0                       0                       0                       0                       0                       0        4404.96219140575       -172.424531027053        770.982349297152        377.595614928723      0.0497228532058518        11077.6448487749        10497019.5742955      0.0175231808038939        1.39125399881293 
                   2.25       0.148484848484848      0.0367426699447086      0.0112573257549924    2.13776810351808E-17    8.10076804707887E-29    1.09733145567542E-15                       0                       0                       0                       0                       0                       0        4406.21894602111       -193.801928013267        756.710950122609        373.137122221801      0.0480000038380583        10484.3554745898        10491737.1956324      0.0199441853070856        1.39174500093786 
                   2.25       0.152020202020202      0.0354257356233544      0.0108538394847144    1.91421951891006E-17      8.807488101519E-29     9.0294775817363E-16                       0                       0                       0                       0                       0                       0        4407.61504086258       -216.867269572842        740.974750888236        368.926979801113      0.0462795841999587        9898.79757532628        10486866.2546649       0.024359748664931        1.39218991997565 
                   2.25       0.155555555555556      0.0340955672352163      0.0104462993362293    1.76780594921677E-17    8.64663981645001E-29    7.85735784614045E-16                       0                       0                       0                       0                       0                       0        4409.24893374204       -242.870298294438        722.735546028166        365.085168755749      0.0445418746287665        9318.19675012003        10482588.0677477      0.0320690882821228        1.39256327115318 
                   2.25       0.159090909090909      0.0327653331157211      0.0100387390520199    1.62148011407852E-17    8.48479966021156E-29    6.68604829811692E-16                       0                       0                       0                       0                       0                       0        4410.88328681923       -268.879084857006         704.49145577633        361.243869496886      0.0428040791855523        8737.58600691877        10478310.9241065      0.0397872297321707        1.39293652325775 
                   2.25       0.162626262626263      0.0314350989962258      0.0096311787678104    1.47515427894026E-17    8.32295950397311E-29    5.51473875009341E-16                       0                       0                       0                       0                       0                       0        4412.51763989642       -294.887871419572        686.247365524494        357.402570238023      0.0410662837423381        8156.97526371752        10474033.7804653      0.0475053711822186        1.39330977536231 
                   2.25       0.166161616161616      0.0301065265199375     0.00922412750077514    1.32661057498494E-17    8.18619316427763E-29    4.32294822109216E-16                       0                       0                       0                       0                       0                       0        4414.14035949355       -320.751103748267        668.126774594594        353.548333370699      0.0393306590843967        7576.61524056418        10469730.2635283      0.0550010083907203        1.39368553196292 
                   2.25        0.16969696969697      0.0289226880260487     0.00886141951536065    1.23969167734927E-17    2.90602645878258E-22    3.75103861058039E-16                       0                       0                       0                       0                       0                       0        4416.02048940451       -348.819380109841        647.394308830266        350.601584259698      0.0377841111943656         7084.6770121448        10467756.7829604      0.0873306250104709        1.39394092157396 
                   2.25       0.173232323232323      0.0277493929702888     0.00850194163511624    1.15757623795226E-17     2.9060262969597E-22    3.22537822343343E-16                       0                       0                       0                       0                       0                       0        4417.92349845044       -377.092140478981        626.430870749296        347.729435854309      0.0362513364713502        6599.53682911978        10465985.4381556       0.122471534635387         1.3941867059519 
                   2.25       0.176767676767677       0.026576097914529     0.00814246375487184    1.07546079855526E-17    2.90602613513682E-22    2.69971783628647E-16                       0                       0                       0                       0                       0                       0        4419.82650749637       -405.364900848122        605.467432668327         344.85728744892      0.0347185617483349        6114.39664609476        10464214.0933507       0.157612444260304        1.39443249032983 
                   2.25        0.18030303030303      0.0254028028587692     0.00778298587462744    9.93345359158251E-18    2.90602597331394E-22    2.17405744913952E-16                       0                       0                       0                       0                       0                       0         4421.7295165423       -433.637661217262        584.503994587358        341.985139043531      0.0331857870253196        5629.25646306974        10462442.7485459        0.19275335388522        1.39467827470777 
                   2.25       0.183838383838384      0.0242266655822382     0.00742263737098089    9.09791300855801E-18    5.81205160649863E-22    1.63569870426324E-16                       0                       0                       0                       0                       0                       0        4423.62365266584       -461.826197053687        563.630092722254        339.087562625001      0.0316492997867874         5142.0503870317        10460596.1628335       0.226589713898582        1.39492715421587 
                   2.25       0.187373737373737      0.0233635686394613     0.00715819908435918    8.64133959266883E-18    5.81205160457282E-22    1.42843053576493E-16                       0                       0                       0                       0                       0                       0        4425.43278693032       -486.923779400271        544.333756367358        337.340740174038      0.0305217646965762        4815.68684506652        10462151.7799172       0.388855802978663        1.39506186882094 
                   2.25       0.190909090909091      0.0225088579283585     0.00689633025734629    8.19424667017263E-18    5.81205160192428E-22    1.22802443215356E-16                       0                       0                       0                       0                       0                       0        4427.23758702055       -511.909945466969        525.110088957182        335.626471206699      0.0294051854137544        4493.56670318403        10463805.6356866       0.558106380053753        1.39519364676805 
                   2.25       0.194444444444444      0.0216541472172556     0.00663446143033341    7.74715374767643E-18    5.81205159927575E-22    1.02761832854219E-16                       0                       0                       0                       0                       0                       0        4429.04238711077       -536.896111533667        505.886421547006         333.91220223936      0.0282886061309326        4171.44656130154         10465459.491456       0.727356957128845        1.39532542471516 
                   2.25       0.197979797979798      0.0207994365061528     0.00637259260332053    7.30006082518023E-18    5.81205159662721E-22    8.27212224930814E-17                       0                       0                       0                       0                       0                       0          4430.847187201       -561.882277600364         486.66275413683        332.197933272021      0.0271720268481108        3849.32641941905        10467113.3472254       0.896607534203934        1.39545720266227 
                   2.25       0.201515151515152      0.0199435483113631      0.0061103630067879     6.8516367772456E-18    5.81205159408015E-22    6.25842640965359E-17                       0                       0                       0                       0                       0                       0        4432.65259583863       -586.884087266848        467.428883514976        330.479093575252      0.0260539092957802        3526.61047544469        10468753.4096185        1.06487744189199        1.39558939293603 
                   2.25       0.205050505050505      0.0192653419555862     0.00590257221074759    6.50861784904695E-18    3.26833019869303E-22    4.90915312959752E-17                       0                       0                       0                       0                       0                       0        4434.19771543053       -607.722651434437        451.427587701987        329.222570390309      0.0251679125512232        3281.36648144937        10471329.8780696        1.38335769134368        1.39568413279046 
                   2.25       0.208585858585859      0.0187718078735161     0.00575136211477185    6.28215870232674E-18    2.90604202916901E-22    4.29677026721508E-17                       0                       0                       0                       0                       0                       0        4435.48004816141       -624.311642553935        438.718865821515        328.463586434533      0.0245231691402276        3117.23681988637        10474938.4528109        1.86458927088689        1.39573825917186 
                   2.25       0.212121212121212       0.018279425032569     0.00560050474517515    6.05640138221279E-18     2.9060552149372E-22    3.68790034540196E-17                       0                       0                       0                       0                       0                       0        4436.76035064896       -640.869541196924         426.03541012143        327.707670672574      0.0238799296996369         2953.5856139283        10478551.2665298        2.34734779438192        1.39579214849614 
                   2.25       0.215656565656566       0.017787042191622     0.00544964737557845    5.83064406209885E-18    2.90606840070539E-22    3.07903042358885E-17                       0                       0                       0                       0                       0                       0        4438.04065313651       -657.427439839913        413.351954421345        326.951754910615      0.0232366902590463        2789.93440797023        10482164.0802488        2.83010631787694        1.39584603782043 
                   2.25       0.219191919191919       0.017294659350675     0.00529879000598175     5.6048867419849E-18    2.90608158647358E-22    2.47016050177573E-17                       0                       0                       0                       0                       0                       0        4439.32095562406       -673.985338482902         400.66849872126        326.195839148657      0.0225934508184557        2626.28320201216        10485776.8939677        3.31286484137197        1.39589992714472 
                   2.25       0.222727272727273      0.0168009589359616     0.00514752894769258    5.37832619454841E-18    2.49144769991847E-22    1.85727008569441E-17                       0                       0                       0                       0                       0                       0        4440.60358168684       -690.578821879212        387.956126353949        325.436411896705      0.0219484901120839        2462.08441263238        10489384.8562567        3.79387580629461         1.3959540877764 
                   2.25       0.226262626262626      0.0164231656301019     0.00503177950879489    5.20010841054308E-18    1.25272119039383E-25    1.43893224233576E-17                       0                       0                       0                       0                       0                       0        4441.61688145372       -703.444517082478        378.259789313054        324.899247214687      0.0214549473608558        2340.68634089289         10492715.733184        4.34601692688277        1.39599216116958 
                   2.25        0.22979797979798      0.0161930578849964     0.00496127805916467    5.08628466801486E-18    5.68552010187349E-25    1.28660419984517E-17                       0                       0                       0                       0                       0                       0         4442.2933701498       -711.616876451596        372.362261420485        324.655809096976      0.0211543372233833        2274.34705152871         10495760.963472        4.99699451076965        1.39600884539374 
                   2.25       0.233333333333333      0.0159647537291105     0.00489132918601815    4.97319120243746E-18    1.05737179502638E-24    1.13672657250187E-17                       0                       0                       0                       0                       0                       0         4442.9651947627       -719.726417517375        366.515590301677        324.415667591499      0.0208560832190518        2208.63404678632        10498796.4039655        5.64850358215047        1.39602530621416 
                   2.25       0.236868686868687      0.0157364495732247     0.00482138031287162    4.86009773686007E-18    1.54619157986541E-24    9.86848945158568E-18                       0                       0                       0                       0                       0                       0         4443.6370193756       -727.835958583154        360.668919182869        324.175526086021      0.0205578292147203        2142.92104204393         10501831.844459        6.30001265353129        1.39604176703459 
                   2.25        0.24040404040404      0.0155081454173389      0.0047514314397251    4.74700427128267E-18    2.03501136470444E-24    8.36971317815271E-18                       0                       0                       0                       0                       0                       0         4444.3088439885       -735.945499648933        354.822248064062        323.935384580544      0.0202595752103888        2077.20803730154        10504867.2849525         6.9515217249121        1.39605822785502 
                   2.25       0.243939393939394       0.015279841261453     0.00468148256657857    4.63391080570528E-18    2.52383114954347E-24    6.87093690471972E-18                       0                       0                       0                       0                       0                       0         4444.9806686014       -744.055040714712        348.975576945254        323.695243075067      0.0199613212060573        2011.49503255915        10507902.7254459        7.60303079629292        1.39607468867544 
                   2.25       0.247474747474747      0.0150470459018475     0.00461015769631923    4.51899884258854E-18    2.89924986849275E-24    5.31114167251164E-18                       0                       0                       0                       0                       0                       0        4445.66410747075       -752.321008640079        343.002264943369        323.446892517903      0.0196572000819783        1944.22248654634        10510962.5439746        8.25321638526231        1.39609170580419 
                   2.25       0.251010101010101        0.01492590773613     0.00457304306639502    4.43408752259535E-18    2.90240183263232E-23    4.69720518302375E-18                       0                       0                       0                       0                       0                       0        4446.03035041051       -756.557379599649        340.124316658096        323.345952376217      0.0194989475306535        1911.95221290277         10512885.285052         8.7388821274022        1.39609861441724 
                   2.25       0.254545454545455      0.0148389480739207     0.00454640024150846    4.35822592764224E-18    8.98150932955717E-23    4.36953208906487E-18                       0                       0                       0                       0                       0                       0        4446.29908433976       -759.559891379501        338.189668649756        323.289752715809      0.0193853452326511        1890.31990818994        10514450.0276804        9.16889137118294        1.39610240637108 
                   2.25       0.258080808080808      0.0147519884117114     0.00451975741662191    4.28236433268913E-18     1.5060616826482E-22    4.04185899510598E-18                       0                       0                       0                       0                       0                       0        4446.56781826902       -762.562403159352        336.255020641415        323.233553055401      0.0192717429346487         1868.6876034771        10516014.7703088        9.59890061496367        1.39610619832492 
                   2.25       0.261616161616162      0.0146650287495021     0.00449311459173536    4.20650273773603E-18    2.11397243234069E-22     3.7141859011471E-18                       0                       0                       0                       0                       0                       0        4446.83655219827       -765.564914939204        334.320372633075        323.177353394993      0.0191581406366463        1847.05529876427        10517579.5129372        10.0289098587444        1.39610999027876 
                   2.25       0.265151515151515      0.0145780690872929     0.00446647176684881    4.13064114278292E-18    2.72188318203316E-22    3.38651280718823E-18                       0                       0                       0                       0                       0                       0        4447.10528612753       -768.567426719056        332.385724624734        323.121153734585      0.0190445383386438        1825.42299405143        10519144.2555656        10.4589191025251         1.3961137822326 
                   2.25       0.268686868686869      0.0144911094250836     0.00443982894196226    4.05477954782982E-18    3.32979393172564E-22    3.05883971322935E-18                       0                       0                       0                       0                       0                       0        4447.37402005678       -771.569938498907        330.451076616394        323.064954074177      0.0189309360406415         1803.7906893386        10520708.9981939        10.8889283463059        1.39611757418645 
                   2.25       0.272222222222222      0.0144034389019019     0.00441296832032071    3.97877686080362E-18    3.89282854603073E-22    2.72673946521351E-18                       0                       0                       0                       0                       0                       0        4447.64489310314        -774.59843112875        328.497492587821        323.007983450508      0.0188164051362624        1781.95481850755        10522283.5652928        11.3212022659816        1.39612142708883 
                   2.25       0.275757575757576      0.0143383204105214     0.00439301721744504    3.90269220831111E-18    4.07252559017306E-22    2.47849186807046E-18                       0                       0                       0                       0                       0                       0        4447.84667120234       -776.829143701832         327.07793930565        322.967417503679      0.0187313357650948        1765.94585596952        10523475.0894029        11.6459727752534         1.3961241848421 
                   2.25       0.279292929292929      0.0143127929047051     0.00438519605915216    3.82780895562833E-18    4.07069120857201E-22    2.39140335015898E-18                       0                       0                       0                       0                       0                       0        4447.92744430958       -777.653794636144        326.610528015315        322.957582834175      0.0186979869404787        1760.30924750845        10524010.5498583        11.7903806913922        1.39612482180621 
                   2.25       0.282828282828283      0.0142880538940718      0.0043776164750491    3.75302788859308E-18    4.06831674831315E-22    2.30666030123048E-18                       0                       0                       0                       0                       0                       0        4448.00578222265       -778.451510800927        326.159849552928        322.948201719585       0.018665668231683        1754.86115960413        10524531.0484807        11.9303678977687        1.39612543498912 
                   2.25       0.286363636363636      0.0142633148834384     0.00437003689094604    3.67824682155784E-18    4.06594228805428E-22    2.22191725230198E-18                       0                       0                       0                       0                       0                       0        4448.08412013572        -779.24922696571        325.709171090541        322.938820604995      0.0186333495228873        1749.41307169982        10525051.5471031        12.0703551041452        1.39612604817203 
                   2.25        0.28989898989899      0.0142385758728051     0.00436245730684298     3.6034657545226E-18    4.06356782779542E-22    2.13717420337349E-18                       0                       0                       0                       0                       0                       0        4448.16245804879       -780.046943130493        325.258492628153        322.929439490405      0.0186010308140916         1743.9649837955        10525572.0457255        12.2103423105217        1.39612666135494 
                   2.25       0.293434343434343      0.0142138368621718     0.00435487772273993    3.52868468748735E-18    4.06119336753656E-22    2.05243115444499E-18                       0                       0                       0                       0                       0                       0        4448.24079596186       -780.844659295277        324.807814165766        322.920058375815      0.0185687121052959        1738.51689589118        10526092.5443479        12.3503295168982        1.39612727453786 
                   2.25       0.296969696969697      0.0141890978515384     0.00434729813863687    3.45390362045211E-18     4.0588189072777E-22    1.96768810551649E-18                       0                       0                       0                       0                       0                       0        4448.31913387493        -781.64237546006        324.357135703379        322.910677261225      0.0185363933965002        1733.06880798686        10526613.0429704        12.4903167232747        1.39612788772077 
                   2.25        0.30050505050505       0.014164241454835     0.00433968259052872    3.37910734067766E-18    4.05652485044112E-22    1.88259587831487E-18                       0                       0                       0                       0                       0                       0        4448.39783432398       -782.444101499363        323.903966165642        322.901228624309      0.0185039213307145        1727.59265435969        10527135.7690138        12.6309620563678        1.39612850444408 
                   2.25       0.304040404040404      0.0141429301107745     0.00433315315365097    3.30505710852481E-18    3.99951304791425E-22    1.80369793908119E-18                       0                       0                       0                       0                       0                       0        4448.46528967316       -783.131612927636        323.514886671922        322.893032826257      0.0184760802199078        1722.89250782935        10527583.2339389        12.7510780676094         1.3961290379009 
