2300 11 2 2 0 
99 2.615541e-04 7.941784e-05 2.377842e-11 1.034506e-11 6.084718e-10 9.506143e-17 2.912403e-18 2.311120e-16 2.056665e-20 9.997312e-19 4.220651e-20 2.363718e-04 3.531166e-05 5.173486e+02 6.815540e+01 
100 2.598423e-04 7.889817e-05 1.527944e-11 7.707421e-12 5.274240e-10 5.090984e-17 1.523121e-18 1.237665e-16 1.910929e-20 9.873939e-19 1.154185e-20 2.303931e-04 3.575331e-05 5.139004e+02 6.769679e+01 
101 2.589723e-04 7.863406e-05 9.742003e-12 6.006300e-12 4.723933e-10 2.649650e-17 7.853443e-19 6.438703e-17 1.804945e-20 9.772447e-19 2.795161e-20 2.255621e-04 3.655923e-05 5.124174e+02 6.752956e+01 
102 2.590535e-04 7.865875e-05 6.216584e-12 4.944489e-12 4.365469e-10 1.341948e-17 4.086604e-19 3.255875e-17 1.924652e-20 9.731159e-19 8.898917e-21 2.222319e-04 3.765003e-05 5.131110e+02 6.768102e+01 
103 2.601723e-04 7.899847e-05 4.023939e-12 4.310618e-12 4.147717e-10 6.621910e-18 2.224554e-19 1.601354e-17 2.124293e-20 9.749057e-19 1.720957e-20 2.203243e-04 3.901835e-05 5.161504e+02 6.817345e+01 
104 2.623692e-04 7.966555e-05 2.693582e-12 3.958912e-12 4.033184e-10 3.200783e-18 1.411671e-19 7.685129e-18 2.744793e-20 9.827512e-19 3.299127e-20 2.201830e-04 4.060203e-05 5.216180e+02 6.901794e+01 
105 2.656336e-04 8.065677e-05 1.908880e-12 3.791480e-12 3.994728e-10 1.526057e-18 1.102826e-19 3.615947e-18 3.019405e-20 9.877006e-19 1.428933e-21 2.218906e-04 4.234508e-05 5.294817e+02 7.020913e+01 
106 2.699016e-04 8.195272e-05 1.461977e-12 3.743892e-12 4.012692e-10 7.357508e-19 9.354390e-20 1.692774e-18 2.471948e-20 9.959010e-19 2.998522e-20 2.256005e-04 4.409305e-05 5.395880e+02 7.172385e+01 
107 2.749813e-04 8.349512e-05 1.219147e-12 3.773266e-12 4.071510e-10 3.766410e-19 8.307415e-20 8.164324e-19 2.528523e-20 1.012461e-18 1.838197e-21 2.312874e-04 4.565368e-05 5.514994e+02 7.349814e+01 
108 2.805337e-04 8.518103e-05 1.096240e-12 3.850160e-12 4.157659e-10 2.129156e-19 6.410988e-20 4.222076e-19 2.106323e-20 1.030660e-18 1.513366e-20 2.386100e-04 4.678142e-05 5.644537e+02 7.542149e+01 
109 2.860495e-04 8.685583e-05 1.041148e-12 3.952610e-12 4.257895e-10 1.281351e-19 6.114547e-20 2.370989e-19 1.851666e-20 1.040547e-18 1.610406e-20 2.469789e-04 4.711706e-05 5.773116e+02 7.732927e+01 
110 2.909322e-04 8.833843e-05 1.022032e-12 4.063294e-12 4.359377e-10 1.102941e-19 6.969596e-20 1.793486e-19 2.142237e-20 1.061025e-18 3.202323e-20 2.549942e-04 4.662772e-05 5.887440e+02 7.903011e+01 
111 2.948054e-04 8.951446e-05 1.020468e-12 4.171248e-12 4.453513e-10 9.194912e-20 6.429545e-20 1.446146e-19 2.500577e-20 1.068729e-18 1.484108e-20 2.614237e-04 4.565231e-05 5.979161e+02 8.040452e+01 
112 2.976081e-04 9.036548e-05 1.026591e-12 4.271822e-12 4.537036e-10 1.023835e-19 5.770308e-20 1.476291e-19 1.886804e-20 1.082687e-18 6.078360e-20 2.656908e-04 4.454998e-05 6.046883e+02 8.143216e+01 
113 2.995098e-04 9.094289e-05 1.035634e-12 4.364749e-12 4.610556e-10 9.449140e-20 5.778851e-20 1.339496e-19 1.670628e-20 1.084068e-18 3.832842e-20 2.678305e-04 4.355239e-05 6.094299e+02 8.216546e+01 
114 3.007701e-04 9.132557e-05 1.045573e-12 4.451754e-12 4.676379e-10 7.625041e-20 7.209038e-20 1.162551e-19 1.981582e-20 1.073832e-18 1.444222e-20 2.683419e-04 4.271024e-05 6.127066e+02 8.268459e+01 
115 3.016035e-04 9.157863e-05 1.055573e-12 4.534199e-12 4.736222e-10 8.055614e-20 7.567983e-20 1.310701e-19 2.540239e-20 1.056837e-18 9.604099e-21 2.677252e-04 4.194053e-05 6.149721e+02 8.305234e+01 
116 3.022330e-04 9.176975e-05 1.066099e-12 4.615457e-12 4.793752e-10 9.200466e-20 5.674958e-20 1.392558e-19 3.045555e-20 1.050802e-18 1.299922e-20 2.664109e-04 4.127811e-05 6.167209e+02 8.333976e+01 
117 3.021962e-04 9.175857e-05 1.074994e-12 4.690050e-12 4.840622e-10 1.015690e-19 5.181233e-20 1.452574e-19 2.922673e-20 1.039035e-18 1.822894e-20 2.639831e-04 4.076949e-05 6.168984e+02 8.339223e+01 
216 2.610154e-04 7.925428e-05 2.388977e-11 1.037214e-11 6.085552e-10 9.586924e-17 2.939447e-18 2.330842e-16 2.054469e-20 9.981697e-19 5.049294e-20 7.077318e-04 1.056924e-04 5.171920e+02 6.802177e+01 
217 2.593080e-04 7.873591e-05 1.535237e-11 7.722895e-12 5.272534e-10 5.135998e-17 1.537500e-18 1.248660e-16 1.907821e-20 9.858264e-19 1.321006e-20 6.898242e-04 1.070111e-04 5.137291e+02 6.756426e+01 
218 2.584389e-04 7.847209e-05 9.788373e-12 6.013729e-12 4.720332e-10 2.673946e-17 7.927088e-19 6.498055e-17 1.801568e-20 9.756690e-19 3.387869e-20 6.753388e-04 1.094219e-04 5.122285e+02 6.739722e+01 
219 2.585175e-04 7.849599e-05 6.245108e-12 4.946469e-12 4.360461e-10 1.354644e-17 4.122722e-19 3.286897e-17 1.920494e-20 9.715187e-19 1.165898e-20 6.653392e-04 1.126882e-04 5.129022e+02 6.754785e+01 
220 2.596302e-04 7.883388e-05 4.040798e-12 4.308971e-12 4.141658e-10 6.686125e-18 2.241320e-19 1.617051e-17 2.119602e-20 9.732740e-19 1.963050e-20 6.595923e-04 1.167854e-04 5.159195e+02 6.803844e+01 
221 2.618184e-04 7.949832e-05 2.703009e-12 3.954871e-12 4.026323e-10 3.232182e-18 1.418621e-19 7.761955e-18 2.738532e-20 9.810739e-19 4.095860e-20 6.591249e-04 1.215299e-04 5.213650e+02 6.888022e+01 
222 2.650714e-04 8.048607e-05 1.913677e-12 3.785843e-12 3.987230e-10 1.540867e-18 1.104911e-19 3.652262e-18 3.012397e-20 9.859877e-19 2.240798e-21 6.641880e-04 1.267543e-04 5.292069e+02 7.006775e+01 
223 2.693261e-04 8.177797e-05 1.463953e-12 3.737165e-12 4.004665e-10 7.424480e-19 9.353480e-20 1.709300e-18 2.466231e-20 9.941495e-19 3.575994e-20 6.752407e-04 1.319985e-04 5.392940e+02 7.157800e+01 
224 2.743919e-04 8.331616e-05 1.219443e-12 3.765769e-12 4.063035e-10 3.795015e-19 8.297529e-20 8.236138e-19 2.522631e-20 1.010659e-18 2.044611e-21 6.922185e-04 1.366854e-04 5.511916e+02 7.334732e+01 
225 2.799320e-04 8.499834e-05 1.095557e-12 3.842107e-12 4.148813e-10 2.140368e-19 6.400783e-20 4.251447e-19 2.101472e-20 1.028815e-18 1.762915e-20 7.141070e-04 1.400828e-04 5.641411e+02 7.526579e+01 
226 2.854390e-04 8.667048e-05 1.039911e-12 3.944159e-12 4.248764e-10 1.285248e-19 6.103006e-20 2.382047e-19 1.847514e-20 1.038698e-18 2.031366e-20 7.391557e-04 1.411134e-04 5.770056e+02 7.716932e+01 
227 2.903183e-04 8.815201e-05 1.020496e-12 4.054578e-12 4.350059e-10 1.103290e-19 6.955326e-20 1.796271e-19 2.137301e-20 1.059160e-18 3.852301e-20 7.631944e-04 1.396625e-04 5.884551e+02 7.886728e+01 
228 2.941924e-04 8.932833e-05 1.018778e-12 4.162361e-12 4.444087e-10 9.186706e-20 6.416576e-20 1.445827e-19 2.494905e-20 1.066890e-18 1.786578e-20 7.825134e-04 1.367442e-04 5.976490e+02 8.024021e+01 
229 2.969988e-04 9.018046e-05 1.024828e-12 4.262822e-12 4.527552e-10 1.022139e-19 5.758882e-20 1.474342e-19 1.882745e-20 1.080857e-18 7.418816e-20 7.953682e-04 1.334382e-04 6.044418e+02 8.126747e+01 
230 2.989054e-04 9.075939e-05 1.033840e-12 4.355664e-12 4.601041e-10 9.431816e-20 5.767493e-20 1.337289e-19 1.667039e-20 1.082275e-18 4.517387e-20 8.018476e-04 1.304434e-04 6.091997e+02 8.200114e+01 
231 3.001713e-04 9.114376e-05 1.043769e-12 4.442600e-12 4.666847e-10 7.611082e-20 7.194516e-20 1.160541e-19 1.977301e-20 1.072098e-18 1.842846e-20 8.034362e-04 1.279184e-04 6.124884e+02 8.252114e+01 
232 3.010109e-04 9.139870e-05 1.053769e-12 4.524990e-12 4.726688e-10 8.040413e-20 7.552921e-20 1.308295e-19 2.534712e-20 1.055172e-18 1.206335e-20 8.016400e-04 1.256128e-04 6.147635e+02 8.289017e+01 
233 3.016462e-04 9.159157e-05 1.064297e-12 4.606190e-12 4.784215e-10 9.182790e-20 5.664376e-20 1.389986e-19 3.038949e-20 1.049176e-18 1.560398e-20 7.977503e-04 1.236259e-04 6.165188e+02 8.317894e+01 
234 3.016156e-04 9.158229e-05 1.073198e-12 4.680733e-12 4.831093e-10 1.013738e-19 5.171645e-20 1.449895e-19 2.916508e-20 1.037455e-18 2.036019e-20 7.905173e-04 1.220996e-04 6.166996e+02 8.323318e+01 
333 2.604637e-04 7.908676e-05 2.400594e-11 1.040051e-11 6.086604e-10 9.670778e-17 2.967510e-18 2.351314e-16 2.052218e-20 9.965873e-19 5.846947e-20 1.178930e-03 1.760136e-04 5.170097e+02 6.788474e+01 
334 2.587475e-04 7.856575e-05 1.542803e-11 7.738871e-12 5.270689e-10 5.182596e-17 1.552381e-18 1.260040e-16 1.904503e-20 9.841905e-19 1.331833e-20 1.149076e-03 1.781706e-04 5.135062e+02 6.742494e+01 
335 2.578650e-04 7.829784e-05 9.836152e-12 6.021090e-12 4.716276e-10 2.699025e-17 8.003082e-19 6.559321e-17 1.797780e-20 9.739732e-19 3.914683e-20 1.124908e-03 1.821419e-04 5.119594e+02 6.725431e+01 
336 2.579261e-04 7.831641e-05 6.274261e-12 4.947963e-12 4.354718e-10 1.367713e-17 4.159842e-19 3.318829e-17 1.915884e-20 9.697472e-19 1.534459e-20 1.108203e-03 1.875355e-04 5.125836e+02 6.740018e+01 
337 2.590173e-04 7.864778e-05 4.057827e-12 4.306508e-12 4.134601e-10 6.752019e-18 2.258424e-19 1.633159e-17 2.114210e-20 9.714117e-19 2.044649e-20 1.098576e-03 1.943087e-04 5.155479e+02 6.788485e+01 
338 2.611826e-04 7.930527e-05 2.712351e-12 3.949759e-12 4.018239e-10 3.264300e-18 1.425566e-19 7.840569e-18 2.731185e-20 9.791131e-19 4.899349e-20 1.097743e-03 2.021625e-04 5.209427e+02 6.872011e+01 
339 2.644117e-04 8.028577e-05 1.918245e-12 3.778930e-12 3.978313e-10 1.555960e-18 1.106792e-19 3.689305e-18 3.004074e-20 9.839471e-19 3.531544e-21 1.106122e-03 2.108186e-04 5.287375e+02 6.990057e+01 
340 2.686438e-04 8.157080e-05 1.465624e-12 3.729013e-12 3.995074e-10 7.492387e-19 9.349736e-20 1.726092e-18 2.459422e-20 9.920374e-19 4.110626e-20 1.124484e-03 2.195174e-04 5.387862e+02 7.140374e+01 
341 2.736912e-04 8.310339e-05 1.219398e-12 3.756764e-12 4.052918e-10 3.823749e-19 8.284616e-20 8.308678e-19 2.515650e-20 1.008477e-18 2.777615e-21 1.152731e-03 2.273046e-04 5.506601e+02 7.316672e+01 
342 2.792214e-04 8.478257e-05 1.094534e-12 3.832561e-12 4.138351e-10 2.151424e-19 6.388293e-20 4.280813e-19 2.095745e-20 1.026599e-18 1.913990e-20 1.189187e-03 2.329713e-04 5.636088e+02 7.508077e+01 
343 2.847299e-04 8.645515e-05 1.038362e-12 3.934336e-12 4.238156e-10 1.288963e-19 6.089505e-20 2.392918e-19 1.842654e-20 1.036515e-18 2.564834e-20 1.230946e-03 2.347286e-04 5.764998e+02 7.698265e+01 
344 2.896214e-04 8.794041e-05 1.018696e-12 4.044691e-12 4.339489e-10 1.103419e-19 6.939080e-20 1.798778e-19 2.131687e-20 1.057015e-18 4.375261e-20 1.271069e-03 2.323753e-04 5.879982e+02 7.868188e+01 
345 2.935135e-04 8.912222e-05 1.016879e-12 4.152531e-12 4.433658e-10 9.176800e-20 6.402186e-20 1.445272e-19 2.488642e-20 1.064831e-18 2.087156e-20 1.303354e-03 2.275825e-04 5.972484e+02 8.005793e+01 
346 2.963386e-04 8.998001e-05 1.022904e-12 4.253079e-12 4.517285e-10 1.020279e-19 5.746495e-20 1.472175e-19 1.878271e-20 1.078861e-18 8.812941e-20 1.324876e-03 2.221347e-04 6.040921e+02 8.108886e+01 
347 2.982614e-04 9.056385e-05 1.031921e-12 4.345989e-12 4.590907e-10 9.413291e-20 5.755436e-20 1.334920e-19 1.663232e-20 1.080356e-18 5.185510e-20 1.335766e-03 2.171908e-04 6.088890e+02 8.182594e+01 
348 2.995409e-04 9.095234e-05 1.041865e-12 4.432965e-12 4.656814e-10 7.596358e-20 7.179272e-20 1.158418e-19 1.972744e-20 1.070266e-18 2.377243e-20 1.338494e-03 2.130183e-04 6.122060e+02 8.234898e+01 
349 3.003926e-04 9.121093e-05 1.051884e-12 4.515382e-12 4.716741e-10 8.024542e-20 7.537237e-20 1.305782e-19 2.528949e-20 1.053432e-18 1.417958e-20 1.335575e-03 2.092047e-04 6.145028e+02 8.272088e+01 
350 3.010369e-04 9.140657e-05 1.062426e-12 4.596569e-12 4.774312e-10 9.164435e-20 5.653424e-20 1.387315e-19 3.032123e-20 1.047486e-18 1.838471e-20 1.329157e-03 2.059118e-04 6.162713e+02 8.301191e+01 
351 3.010134e-04 9.139943e-05 1.071334e-12 4.671069e-12 4.821209e-10 1.011713e-19 5.161724e-20 1.447115e-19 2.910092e-20 1.035813e-18 2.124592e-20 1.317155e-03 2.033770e-04 6.164571e+02 8.306813e+01 
450 2.598961e-04 7.891442e-05 2.428166e-11 1.047684e-11 6.100708e-10 9.854837e-17 3.028577e-18 2.396230e-16 2.051889e-20 9.954438e-19 7.414285e-20 1.651513e-03 2.464224e-04 5.167649e+02 6.773536e+01 
451 2.581464e-04 7.838322e-05 1.560606e-11 7.785088e-12 5.277196e-10 5.284100e-17 1.584604e-18 1.284820e-16 1.901700e-20 9.828648e-19 1.520091e-20 1.609500e-03 2.493284e-04 5.131687e+02 6.726621e+01 
452 2.572228e-04 7.810282e-05 9.948037e-12 6.046737e-12 4.717125e-10 2.753268e-17 8.167152e-19 6.691768e-17 1.793852e-20 9.724581e-19 4.995100e-20 1.575416e-03 2.547636e-04 5.115181e+02 6.708418e+01 
453 2.572373e-04 7.810729e-05 6.342603e-12 4.959852e-12 4.351374e-10 1.395800e-17 4.240149e-19 3.387422e-17 1.910381e-20 9.680279e-19 2.177528e-20 1.551769e-03 2.621852e-04 5.120324e+02 6.721710e+01 
454 2.582774e-04 7.842311e-05 4.098205e-12 4.309294e-12 4.128107e-10 6.892916e-18 2.295905e-19 1.667574e-17 2.107518e-20 9.694740e-19 2.357510e-20 1.538025e-03 2.715295e-04 5.148815e+02 6.768738e+01 
455 2.603925e-04 7.906535e-05 2.735227e-12 3.946598e-12 4.009393e-10 3.332749e-18 1.441619e-19 8.007854e-18 2.721716e-20 9.769607e-19 6.443956e-20 1.536608e-03 2.823954e-04 5.201682e+02 6.850822e+01 
456 2.635736e-04 8.003128e-05 1.930386e-12 3.771863e-12 3.967672e-10 1.588109e-18 1.112361e-19 3.767984e-18 2.993107e-20 9.816213e-19 5.631183e-21 1.548113e-03 2.943967e-04 5.278646e+02 6.967455e+01 
457 2.677649e-04 8.130393e-05 1.471334e-12 3.719393e-12 3.983090e-10 7.637759e-19 9.358260e-20 1.761826e-18 2.450369e-20 9.895728e-19 5.149216e-20 1.573637e-03 3.064878e-04 5.378356e+02 7.116517e+01 
458 2.727844e-04 8.282804e-05 1.221355e-12 3.745524e-12 4.040001e-10 3.886408e-19 8.273421e-20 8.464581e-19 2.506328e-20 1.005906e-18 4.292329e-21 1.613075e-03 3.173488e-04 5.496647e+02 7.291877e+01 
459 2.783079e-04 8.450519e-05 1.094389e-12 3.820434e-12 4.124952e-10 2.176751e-19 6.374728e-20 4.345630e-19 2.088149e-20 1.024005e-18 2.284481e-20 1.664124e-03 3.253160e-04 5.626180e+02 7.482899e+01 
460 2.838363e-04 8.618382e-05 1.037130e-12 3.921948e-12 4.224758e-10 1.298500e-19 6.073556e-20 2.418416e-19 1.836399e-20 1.034034e-18 3.486353e-20 1.722757e-03 3.278983e-04 5.755734e+02 7.673428e+01 
461 2.887696e-04 8.768177e-05 1.016975e-12 4.032499e-12 4.326480e-10 1.105644e-19 6.919565e-20 1.806919e-19 2.124527e-20 1.054680e-18 5.462653e-20 1.779255e-03 3.247764e-04 5.871822e+02 7.844313e+01 
462 2.927127e-04 8.887904e-05 1.014992e-12 4.140759e-12 4.421219e-10 9.174039e-20 6.385515e-20 1.446815e-19 2.480892e-20 1.062714e-18 2.644781e-20 1.824849e-03 3.182431e-04 5.965577e+02 7.983166e+01 
463 2.955856e-04 8.975137e-05 1.021001e-12 4.241749e-12 4.505406e-10 1.018503e-19 5.732698e-20 1.470625e-19 1.873001e-20 1.076915e-18 1.136893e-19 1.855360e-03 3.107633e-04 6.035140e+02 8.087466e+01 
464 2.975467e-04 9.034684e-05 1.030053e-12 4.335004e-12 4.579470e-10 9.394284e-20 5.742322e-20 1.332733e-19 1.658821e-20 1.078577e-18 6.455248e-20 1.870918e-03 3.039483e-04 6.083967e+02 8.162153e+01 
465 2.988555e-04 9.074424e-05 1.040048e-12 4.422223e-12 4.645704e-10 7.581468e-20 7.162537e-20 1.156389e-19 1.967486e-20 1.068644e-18 3.257319e-20 1.874974e-03 2.981851e-04 6.117754e+02 8.215214e+01 
466 2.997310e-04 9.101007e-05 1.050120e-12 4.504823e-12 4.705888e-10 8.008149e-20 7.520276e-20 1.303252e-19 2.522280e-20 1.051955e-18 1.841210e-20 1.871078e-03 2.929068e-04 6.141185e+02 8.253028e+01 
467 3.003914e-04 9.121057e-05 1.060697e-12 4.586088e-12 4.763603e-10 9.145166e-20 5.642228e-20 1.384609e-19 3.024227e-20 1.046087e-18 2.335239e-20 1.862231e-03 2.883302e-04 6.159149e+02 8.282554e+01 
468 3.003768e-04 9.120614e-05 1.069619e-12 4.660562e-12 4.810544e-10 1.009571e-19 5.151581e-20 1.444281e-19 2.902789e-20 1.034472e-18 2.417381e-20 1.845508e-03 2.847911e-04 6.161096e+02 8.288424e+01 
