3100 11 2 2 0 
1 1.758858e-02 4.192850e-05 1.519353e-03 4.590653e-01 1.464131e-01 3.686858e-04 2.600168e-04 2.901676e-06 8.653150e-03 1.598595e-03 4.058401e-07 3.338811e+02 -5.337887e+00 2.766409e+07 2.126172e+06 
2 5.653262e-02 8.979587e-05 3.804937e-03 5.114591e-01 1.726876e-01 6.274648e-04 3.114975e-04 3.303523e-06 4.204847e-03 8.235028e-04 2.111030e-07 3.106132e+02 -1.445818e+00 2.944411e+07 1.958095e+06 
3 1.396793e-01 1.732146e-04 7.611511e-03 5.073498e-01 1.952962e-01 9.088445e-04 3.008109e-04 3.657717e-06 1.961394e-03 4.364869e-04 1.152180e-07 2.676872e+02 -8.133803e-01 2.942816e+07 1.801495e+06 
4 1.916822e-01 2.248862e-04 9.724748e-03 4.932651e-01 2.056474e-01 1.016783e-03 2.778117e-04 3.786521e-06 1.417640e-03 3.412627e-04 9.211398e-08 2.615174e+02 -7.551452e-01 2.915363e+07 1.780133e+06 
5 2.107203e-01 2.446362e-04 1.048215e-02 4.869891e-01 2.091396e-01 1.048418e-03 2.680942e-04 3.821777e-06 1.270974e-03 3.151202e-04 8.588561e-08 2.658163e+02 -7.788853e-01 2.901975e+07 1.777084e+06 
6 2.132581e-01 2.471501e-04 1.057687e-02 4.852137e-01 2.093307e-01 1.051449e-03 2.660660e-04 3.818382e-06 1.246688e-03 3.107628e-04 8.479775e-08 2.716748e+02 -8.192765e-01 2.895104e+07 1.772903e+06 
7 2.104416e-01 2.439414e-04 1.045622e-02 4.848345e-01 2.084336e-01 1.045691e-03 2.664976e-04 3.802421e-06 1.257098e-03 3.126402e-04 8.517586e-08 2.781246e+02 -8.641420e-01 2.889805e+07 1.767377e+06 
8 2.065550e-01 2.395435e-04 1.029115e-02 4.845774e-01 2.072520e-01 1.037487e-03 2.671833e-04 3.780538e-06 1.274813e-03 3.156660e-04 8.583298e-08 2.823812e+02 -8.930264e-01 2.883832e+07 1.760994e+06 
9 2.041925e-01 2.367424e-04 1.018638e-02 4.836673e-01 2.063070e-01 1.030814e-03 2.667454e-04 3.757533e-06 1.282417e-03 3.166646e-04 8.603244e-08 2.835839e+02 -9.013475e-01 2.875878e+07 1.753981e+06 
10 2.033933e-01 2.355910e-04 1.014433e-02 4.822109e-01 2.056451e-01 1.026262e-03 2.653517e-04 3.735698e-06 1.279307e-03 3.156445e-04 8.576166e-08 2.832336e+02 -9.003763e-01 2.866624e+07 1.746751e+06 
