 zone
   31 -5.91187E+01 -1.76536E+02
   32 -5.98086E+01 -1.79673E+02
   33 -6.04090E+01 -1.82605E+02
   34 -6.09393E+01 -1.85329E+02
   35 -6.14113E+01 -1.87833E+02
   36 -6.18325E+01 -1.90126E+02
   37 -6.22072E+01 -1.92204E+02
   38 -6.25371E+01 -1.94066E+02
   39 -6.28226E+01 -1.95751E+02
   40 -6.30634E+01 -1.97197E+02
   41 -6.32593E+01 -1.98511E+02
   42 -6.34163E+01 -1.99575E+02
   43 -6.35257E+01 -2.00605E+02
   44 -6.35977E+01 -2.01428E+02
   45 -6.36476E+01 -2.02566E+02
   46 -6.36926E+01 -2.03934E+02
 zone
    0 -5.07578E-04 -5.12699E-04
    1 -7.58667E+00 -7.57664E+00
    2 -1.50755E+01 -1.50559E+01
    3 -2.24612E+01 -2.24354E+01
    4 -2.96919E+01 -2.97123E+01
    5 -3.59900E+01 -3.68835E+01
    6 -3.99712E+01 -4.39464E+01
    7 -4.31758E+01 -5.08980E+01
    8 -4.61160E+01 -5.77355E+01
    9 -4.88527E+01 -6.44561E+01
   10 -5.14179E+01 -7.10569E+01
   11 -5.38280E+01 -7.75351E+01
   12 -5.59101E+01 -8.38878E+01
   13 -5.80830E+01 -9.01122E+01
   14 -5.92381E+01 -9.62052E+01
   15 -5.88460E+01 -1.02164E+02
   16 -5.72896E+01 -1.07985E+02
   17 -5.07640E+01 -1.13667E+02
   18 -4.75680E+01 -1.19204E+02
   19 -4.79474E+01 -1.24595E+02
   20 -4.84271E+01 -1.29837E+02
   21 -4.90300E+01 -1.34924E+02
   22 -4.97908E+01 -1.39856E+02
   23 -5.06925E+01 -1.44626E+02
   24 -5.16866E+01 -1.49233E+02
   25 -5.27250E+01 -1.53672E+02
   26 -5.37717E+01 -1.57939E+02
   27 -5.52792E+01 -1.62029E+02
   28 -5.62636E+01 -1.65939E+02
   29 -5.72137E+01 -1.69663E+02
   30 -5.80938E+01 -1.73196E+02
   31 -5.88782E+01 -1.76535E+02
   32 -5.95679E+01 -1.79672E+02
   33 -6.01684E+01 -1.82604E+02
   34 -6.06989E+01 -1.85327E+02
   35 -6.11714E+01 -1.87832E+02
   36 -6.15933E+01 -1.90125E+02
   37 -6.19688E+01 -1.92203E+02
   38 -6.22997E+01 -1.94064E+02
   39 -6.25863E+01 -1.95749E+02
   40 -6.28281E+01 -1.97196E+02
   41 -6.30252E+01 -1.98509E+02
   42 -6.31853E+01 -1.99574E+02
   43 -6.32967E+01 -2.00603E+02
   44 -6.33717E+01 -2.01427E+02
   45 -6.34271E+01 -2.02565E+02
   46 -6.34815E+01 -2.03933E+02
 zone
    0 -5.07605E-04 -5.12726E-04
    1 -7.58662E+00 -7.57659E+00
    2 -1.50753E+01 -1.50558E+01
    3 -2.24602E+01 -2.24353E+01
    4 -2.96792E+01 -2.97121E+01
    5 -3.58648E+01 -3.68833E+01
    6 -3.97769E+01 -4.39461E+01
    7 -4.29784E+01 -5.08977E+01
    8 -4.59184E+01 -5.77351E+01
    9 -4.86549E+01 -6.44557E+01
   10 -5.12193E+01 -7.10564E+01
   11 -5.36272E+01 -7.75346E+01
   12 -5.57048E+01 -8.38872E+01
   13 -5.78632E+01 -9.01115E+01
   14 -5.89956E+01 -9.62045E+01
   15 -5.85568E+01 -1.02163E+02
   16 -5.69657E+01 -1.07985E+02
   17 -5.05650E+01 -1.13666E+02
   18 -4.73705E+01 -1.19203E+02
   19 -4.77500E+01 -1.24594E+02
   20 -4.82296E+01 -1.29836E+02
   21 -4.88326E+01 -1.34924E+02
   22 -4.95934E+01 -1.39855E+02
   23 -5.04951E+01 -1.44625E+02
   24 -5.14891E+01 -1.49232E+02
   25 -5.25274E+01 -1.53671E+02
   26 -5.35741E+01 -1.57938E+02
   27 -5.50803E+01 -1.62028E+02
   28 -5.60648E+01 -1.65938E+02
   29 -5.70146E+01 -1.69662E+02
   30 -5.78943E+01 -1.73195E+02
   31 -5.86783E+01 -1.76533E+02
   32 -5.93679E+01 -1.79670E+02
   33 -5.99685E+01 -1.82603E+02
   34 -6.04993E+01 -1.85326E+02
   35 -6.09723E+01 -1.87830E+02
   36 -6.13949E+01 -1.90124E+02
   37 -6.17712E+01 -1.92201E+02
   38 -6.21030E+01 -1.94063E+02
   39 -6.23907E+01 -1.95748E+02
   40 -6.26336E+01 -1.97194E+02
   41 -6.28319E+01 -1.98508E+02
   42 -6.29949E+01 -1.99573E+02
   43 -6.31084E+01 -2.00602E+02
   44 -6.31863E+01 -2.01425E+02
   45 -6.32472E+01 -2.02563E+02
   46 -6.33109E+01 -2.03932E+02
 zone
    0 -5.07633E-04 -5.12755E-04
    1 -7.58656E+00 -7.57653E+00
    2 -1.50751E+01 -1.50557E+01
    3 -2.24592E+01 -2.24351E+01
    4 -2.96662E+01 -2.97118E+01
    5 -3.57504E+01 -3.68830E+01
    6 -3.96098E+01 -4.39458E+01
    7 -4.28090E+01 -5.08973E+01
    8 -4.57489E+01 -5.77347E+01
    9 -4.84852E+01 -6.44552E+01
   10 -5.10488E+01 -7.10559E+01
   11 -5.34543E+01 -7.75340E+01
   12 -5.55274E+01 -8.38866E+01
   13 -5.76714E+01 -9.01109E+01
   14 -5.87823E+01 -9.62038E+01
   15 -5.83016E+01 -1.02162E+02
   16 -5.66818E+01 -1.07984E+02
   17 -5.03940E+01 -1.13665E+02
   18 -4.72012E+01 -1.19203E+02
   19 -4.75806E+01 -1.24594E+02
   20 -4.80603E+01 -1.29835E+02
   21 -4.86632E+01 -1.34923E+02
   22 -4.94240E+01 -1.39854E+02
