                   2.25      0.0353535353535354    0.000788004835089923        2.42001469789545    1.09310718087929E-17    1.32362593783445E-23     5.8192544372621E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.582832927706        322.884825832722        322.884002685547        2.42080267129938        203100.670852753        5711608.51075742      0.0339893263745351        1.38555705547333 
                   2.25      0.0388888888888889     0.00078800049610761        2.42000109991325    1.02997308141237E-17    2.70231269267928E-21    5.48681093651001E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.584792681931        322.884051819274        322.884002685547        2.42078907331718        203099.065574298                 5711609      0.0339901194591217        1.38555705547333 
                   2.25      0.0424242424242424     0.00078800008234657        2.42000007629395    9.86344120341039E-18    9.40891610999232E-21     5.2553694433243E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339901931675414        1.38555705547333 
                   2.25       0.045959595959596    0.000788000004831702        2.42000007629395    9.55134297355732E-18    1.73732537536194E-20    5.08954169217104E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0494949494949495    0.000788000004831702        2.42000007629395    9.30839883204375E-18    2.16837738314807E-20    4.96057052365671E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.053030303030303    0.000788000004831702        2.42000007629395    9.16298747152653E-18    1.91019293299402E-20    4.88363229322789E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0565656565656566    0.000788000004831702        2.42000007629395    9.05838169631746E-18    1.46803780006216E-20    4.82842539504232E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0601010101010101    0.000788000004831702        2.42000007629395    9.00331798536009E-18    7.62287919554752E-21    4.79960707232036E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0636363636363636    0.000788000004831702        2.42000007629395    8.94492808381976E-18    3.57163442334743E-21    4.76890204715775E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0671717171717172    0.000788000004831702        2.42000007629395     8.8891404713346E-18    3.81375359421376E-22     4.7395610199865E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0707070707070707    0.000788000004831702        2.42000007629395    8.85621150344651E-18    4.56827964608191E-24     4.7222802294149E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0742424242424242    0.000788000004831702        2.42000007629395    8.82594820388897E-18    4.56739581628953E-24    4.70641742187141E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0777777777777778    0.000788000004831702        2.42000007629395    8.80321387686427E-18    2.78347534795604E-24    4.69441159768154E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0813131313131313    0.000788000004831702        2.42000007629395    8.78154349500613E-18    7.32852645177177E-25     4.6829635397543E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0848484848484848    0.000788000004831702        2.42000007629395    8.77675031667512E-18    2.35905228059887E-25    4.68041899353715E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0883838383838384    0.000788000004831702        2.42000007629395    8.78062264951269E-18    2.35370628163908E-25    4.68245428225238E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0919191919191919    0.000788000004831702        2.42000007629395    8.78435836251243E-18    7.80353928069075E-25    4.68440798055447E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25      0.0954545454545454    0.000788000004831702        2.42000007629395    8.79297043802395E-18    2.46102896388794E-24    4.68891706503846E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.098989898989899    0.000788000004831702        2.42000007629395    8.80226898244415E-18    4.14172231567578E-24    4.69379108100248E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.102525252525253    0.000788000004831702        2.42000007629395    8.80689358395656E-18     4.7998172729531E-24    4.69618627758617E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.106060606060606    0.000788000004831702        2.42000007629395    8.81233926013279E-18    4.79944453261539E-24    4.69901161474014E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.10959595959596    0.000788000004831702        2.42000007629395    8.81778493630902E-18    4.79907179227768E-24    4.70183695189411E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.113131313131313    0.000788000004831702        2.42000007629395     8.8242853362692E-18    3.92355537597451E-24    4.70524464083555E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.116666666666667    0.000788000004831702        2.42000007629395    8.83221607157719E-18    2.54903850643396E-24     4.7094019695793E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.12020202020202    0.000788000004831702        2.42000007629395    8.84014680688519E-18     1.1745216368934E-24    4.71355929832305E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.123737373737374    0.000788000004831702        2.42000007629395    8.84599339585102E-18    1.03729935430376E-25    4.71661000499004E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.127272727272727    0.000788000004831702        2.42000007629395    8.83985379153698E-18    1.21455464661488E-24    4.71322098051274E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.130808080808081    0.000788000004831702        2.42000007629395    8.83448111246505E-18    2.45885704615693E-24    4.71023780040166E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.134343434343434    0.000788000004831702        2.42000007629395    8.82910843339313E-18    3.70315944569897E-24    4.70725462029058E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.137878787878788    0.000788000004831702        2.42000007629395    8.82076577293865E-18    4.11522432927283E-24    4.70267131124521E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.141414141414141    0.000788000004831702        2.42000007629395    8.81328867422809E-18    4.11502249632989E-24    4.69853071247377E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.144949494949495    0.000788000004831702        2.42000007629395    8.80581157551753E-18    4.11482066338694E-24    4.69439011370233E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.148484848484848    0.000788000004831702        2.42000007629395    8.79833447680697E-18      4.114618830444E-24    4.69024951493089E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.152020202020202    0.000788000004831702        2.42000007629395    8.80378412923952E-18    3.89470707616755E-24    4.69299593433335E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.155555555555556    0.000788000004831702        2.42000007629395     8.8233741743663E-18    2.88379690114924E-24    4.70331426563688E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.159090909090909    0.000788000004831702        2.42000007629395    8.84289468543034E-18    1.86480293632507E-24    4.71359598401435E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.162626262626263    0.000788000004831702        2.42000007629395    8.86241519649438E-18    8.45808971500912E-25    4.72387770239183E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.166161616161616    0.000788000004831702        2.42000007629395    8.88369348052969E-18    3.11676169786141E-26    4.73508497019463E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.16969696969697    0.000788000004831702        2.42000007629395    8.90543968410059E-18     8.8628186122361E-25    4.74662479368357E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.173232323232323    0.000788000004831702        2.42000007629395    8.92849563018204E-18    1.80920260952839E-24    4.75888362350786E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.176767676767677    0.000788000004831702        2.42000007629395    8.95155157626349E-18    2.73212335783317E-24    4.77114245333216E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.18030303030303    0.000788000004831702        2.42000007629395    8.97460752234493E-18    3.65504410613794E-24    4.78340128315646E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.183838383838384    0.000788000004831702        2.42000007629395    8.99629978989197E-18    4.57802205142938E-24     4.7949182710487E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.187373737373737    0.000788000004831702        2.42000007629395    9.01053154888124E-18    5.41350490136181E-24    4.80259264320723E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.190909090909091    0.000788000004831702        2.42000007629395    9.02512782800292E-18    6.24916617063171E-24     4.8104702713296E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.194444444444444    0.000788000004831702        2.42000007629395     9.0397241071246E-18    7.08482743990163E-24    4.81834789945198E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.197979797979798    0.000788000004831702        2.42000007629395    9.05432038624628E-18    7.92048870917153E-24    4.82622552757435E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.201515151515152    0.000788000004831702        2.42000007629395    9.06886548427422E-18    8.75612492715888E-24    4.83407461718371E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.205050505050505    0.000788000004831702        2.42000007629395    9.07346150106356E-18    9.14938287371984E-24    4.83665155395268E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.208585858585859    0.000788000004831702        2.42000007629395    9.06715579620554E-18    9.14948750566232E-24    4.83347004628893E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.212121212121212    0.000788000004831702        2.42000007629395    9.06063755709312E-18    9.14957685372355E-24    4.83017618686251E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.215656565656566    0.000788000004831702        2.42000007629395    9.05411931798069E-18    9.14966620178479E-24    4.82688232743609E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.219191919191919    0.000788000004831702        2.42000007629395    9.04760107886827E-18    9.14975554984602E-24    4.82358846800966E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.222727272727273    0.000788000004831702        2.42000007629395    9.04132608120408E-18    9.14986239002126E-24    4.82042319305797E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.226262626262626    0.000788000004831702        2.42000007629395     9.0364721523931E-18    8.98520040810767E-24    4.81799033965745E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.22979797979798    0.000788000004831702        2.42000007629395    9.03110279783955E-18    8.36487226885063E-24    4.81526725953977E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.233333333333333    0.000788000004831702        2.42000007629395    9.02590078118837E-18    7.68060793873352E-24     4.8126332103586E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.236868686868687    0.000788000004831702        2.42000007629395    9.02069876453718E-18     6.9963436086164E-24    4.80999916117743E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.24040404040404    0.000788000004831702        2.42000007629395    9.01549674788599E-18     6.3120792784993E-24    4.80736511199626E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.243939393939394    0.000788000004831702        2.42000007629395    9.01029473123481E-18    5.62781494838218E-24    4.80473106281509E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.247474747474747    0.000788000004831702        2.42000007629395    9.00467601847491E-18    5.10276118299866E-24    4.80187531344363E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.251010101010101    0.000788000004831702        2.42000007629395    9.00731107847838E-18    4.53980997897078E-24    4.80331728720613E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.254545454545455    0.000788000004831702        2.42000007629395    9.01287969804836E-18    3.92072824694964E-24    4.80627962262933E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.258080808080808    0.000788000004831702        2.42000007629395    9.01844831761834E-18    3.30164651492851E-24    4.80924195805253E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.261616161616162    0.000788000004831702        2.42000007629395    9.02401693718832E-18    2.68256478290737E-24    4.81220429347572E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.265151515151515    0.000788000004831702        2.42000007629395     9.0295855567583E-18    2.06348305088624E-24    4.81516662889892E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.268686868686869    0.000788000004831702        2.42000007629395    9.03515417632828E-18    1.44440131886512E-24    4.81812896432212E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.272222222222222    0.000788000004831702        2.42000007629395    9.04060914772396E-18    8.25315023154347E-25    4.82103348470911E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.275757575757576    0.000788000004831702        2.42000007629395    9.04587920964962E-18    1.46020026910416E-22    4.82379152056469E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.279292929292929    0.000788000004831702        2.42000007629395    9.05183335879675E-18    7.12761607462655E-22    4.82680992107398E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.282828282828283    0.000788000004831702        2.42000007629395    9.05779282968329E-18     1.4245446569316E-21    4.82982278326143E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.286363636363636    0.000788000004831702        2.42000007629395    9.06375230056983E-18    2.13632770640055E-21    4.83283564544888E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.28989898989899    0.000788000004831702        2.42000007629395    9.06971177145637E-18    2.84811075586948E-21    4.83584850763633E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.293434343434343    0.000788000004831702        2.42000007629395    9.07567124234292E-18    3.55989380533842E-21    4.83886136982379E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.296969696969697    0.000788000004831702        2.42000007629395    9.08163071322946E-18    4.27167685480736E-21    4.84187423201124E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25        0.30050505050505    0.000788000004831702        2.42000007629395    9.08758939184981E-18    4.96186706718679E-21    4.84488791870827E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.304040404040404    0.000788000004831702        2.42000007629395    9.09482140421939E-18    5.30927592911485E-21    4.84859226900972E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.307575757575758    0.000788000004831702        2.42000007629395    9.10597280834418E-18    5.74127752490362E-21    4.85435810476582E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.311111111111111    0.000788000004831702        2.42000007629395    9.11700426982012E-18    6.38528756518689E-21     4.8600507377883E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.314646464646465    0.000788000004831702        2.42000007629395    9.12803573129606E-18    7.02929760547017E-21    4.86574337081079E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
                   2.25       0.318181818181818    0.000788000004831702        2.42000007629395      9.139067192772E-18    7.67330764575345E-21    4.87143600383328E-18                       0                       0                       0                       0                       0                       0         3241.6220703125       -571.585021972656        322.884002685547        322.884002685547        2.42078804969788            203098.90625                 5711609      0.0339902006089687        1.38555705547333 
