                   2.25       0.236868686868687      0.0249887038231823     0.00765611418766952    7.61841715129015E-18    5.81188690217443E-21    4.06315582516116E-18                       0                       0                       0                       0                       0                       0        2935.78512554942       -240.985971766276        485.479372684241        324.287449073078      0.0326448185793233        4592.58781687347        4830262.76697806       0.556166377397875        1.39603413443135 
                   2.25        0.24040404040404       0.024295532800965     0.00744373854786532    7.39168776848585E-18    5.81188690217443E-21    3.94223340929147E-18                       0                       0                       0                       0                       0                       0         2937.1653354166       -255.565691722141        477.114646742188         324.12293075239      0.0317392711509953        4386.86784479903        4829341.51303233       0.633945220759639        1.39604535204353 
                   2.25       0.243939393939394      0.0236023617787477     0.00723136290806111    7.16495838568155E-18    5.81188690217443E-21    3.82131099342177E-18                       0                       0                       0                       0                       0                       0        2938.54554528378       -270.145411678007        468.749920800135        323.958412431702      0.0308337237226673        4181.14787272459        4828420.25908661       0.711724064121405        1.39605656965572 
                   2.25       0.247474747474747      0.0229084820083092     0.00701877010627106    6.93790315026518E-18    5.81188690217443E-21    3.70021478373087E-18                       0                       0                       0                       0                       0                       0        2939.91855363177       -284.672718688122        460.423635198638        323.791222236863      0.0299272506273874        3974.93608875397        4827471.14452921       0.787139927680699        1.39606799484564 
                   2.25       0.251010101010101       0.022337178061427     0.00684373225781382    6.73606429731815E-18    5.18480203077027E-21    3.59256740487273E-18                       0                       0                       0                       0                       0                       0        2941.27045615941       -298.241694245954        452.447461775451        323.692690151753      0.0291809086342989        3813.30662124264        4827558.95090486       0.974443037110792        1.39607472301642 
                   2.25       0.254545454545455      0.0218050491952643     0.00668069689984395    6.54277391234337E-18    4.39811461292239E-21     3.4894791678292E-18                       0                       0                       0                       0                       0                       0        2942.61458845632       -311.495309110077        444.591426703128        323.616038854543      0.0284857446622909        3665.94089203052        4827984.92366018        1.20186987388266        1.39608001561583 
                   2.25       0.258080808080808      0.0212729203291015     0.00651766154187409    6.34948352736858E-18    3.61142719507452E-21    3.38639093078567E-18                       0                       0                       0                       0                       0                       0        2943.95872075323       -324.748923974199        436.735391630805        323.539387557334      0.0277905806902829        3518.57516281841        4828410.89641551        1.42929671065454        1.39608530821523 
                   2.25       0.261616161616162      0.0207407914629388     0.00635462618390422     6.1561931423938E-18    2.82473977722664E-21    3.28330269374214E-18                       0                       0                       0                       0                       0                       0        2945.30285305015       -338.002538838322        428.879356558482        323.462736260125      0.0270954167182748        3371.20943360629        4828836.86917083        1.65672354742641        1.39609060081464 
                   2.25       0.265151515151515       0.020208662596776     0.00619159082593436    5.96290275741902E-18    2.03805235937878E-21    3.18021445669861E-18                       0                       0                       0                       0                       0                       0        2946.64698534706       -351.256153702444        421.023321486159        323.386084962916      0.0264002527462668        3223.84370439418        4829262.84192615        1.88415038419828        1.39609589341404 
                   2.25       0.268686868686869      0.0196765337306133     0.00602855546796449    5.76961237244424E-18    1.25136494153092E-21    3.07712621965508E-18                       0                       0                       0                       0                       0                       0        2947.99111764397       -364.509768566567        413.167286413837        323.309433665706      0.0257050887742588        3076.47797518206        4829688.81468148        2.11157722097015        1.39610118601345 
                   2.25       0.272222222222222      0.0191431629817983     0.00586513962506233    5.57599670740488E-18    4.64677519611029E-22    2.97386451055243E-18                       0                       0                       0                       0                       0                       0        2949.33596950659       -377.777249755611        405.304497458605        323.232202922301      0.0250083023646426        2928.66904244297        4830104.22111854        2.33725303348995        1.39610650729452 
                   2.25       0.275757575757576      0.0186903391250654     0.00572640195405882    5.40516356693573E-18    4.37027135905154E-22    2.88275353463965E-18                       0                       0                       0                       0                       0                       0        2950.53873950554       -389.425553475679        398.409889033126        323.172938119873      0.0244167404498179        2805.90763534343        4830832.86961997        2.63278112807639        1.39611054865764 
                   2.25       0.279292929292929      0.0183696312575678     0.00562814228564987    5.27132323924165E-18    1.29374385450847E-21    2.81137207616569E-18                       0                       0                       0                       0                       0                       0        2951.51895927161       -398.495824729012        393.047288124969        323.145492432286      0.0239977720161384        2724.64200887041        4832118.03922843        3.04967559819739        1.39611242711447 
                   2.25       0.282828282828283      0.0180527541594042     0.00553105630272501    5.13845632575539E-18    2.00553474612975E-21    2.74050979153145E-18                       0                       0                       0                       0                       0                       0        2952.49124639268       -407.479262285191        387.738836803198        323.118791761915      0.0235838078514864        2644.52552617478        4833414.75438468        3.47071536808361        1.39611425206361 
                   2.25       0.286363636363636      0.0177358770612406     0.00543397031980015    5.00558941226913E-18    2.71732563775103E-21    2.66964750689721E-18                       0                       0                       0                       0                       0                       0        2953.46353351374        -416.46269984137        382.430385481428        323.092091091545      0.0231698436868344        2564.40904347915        4834711.46954093        3.89175513796983        1.39611607701276 
                   2.25        0.28989898989899       0.017418999963077     0.00533688433687529    4.87272249878287E-18    3.42911652937229E-21    2.59878522226298E-18                       0                       0                       0                       0                       0                       0         2954.4358206348       -425.446137397549        377.121934159657        323.065390421174      0.0227558795221824        2484.29256078353        4836008.18469718        4.31279490785604        1.39611790196191 
                   2.25       0.293434343434343      0.0171021228649134     0.00523979835395043    4.73985558529661E-18    4.14090742099356E-21    2.52792293762874E-18                       0                       0                       0                       0                       0                       0        2955.40810775587       -434.429574953728        371.813482837887        323.038689750804      0.0223419153575304         2404.1760780879        4837304.89985343        4.73383467774226        1.39611972691105 
                   2.25       0.296969696969697      0.0167852457667498     0.00514271237102558    4.60698867181035E-18    4.85269831261484E-21    2.45706065299451E-18                       0                       0                       0                       0                       0                       0        2956.38039487693       -443.413012509907        366.505031516116        323.011989080433      0.0219279511928784        2324.05959539227        4838601.61500968        5.15487444762848         1.3961215518602 
                   2.25        0.30050505050505      0.0164677983683902     0.00504545165738652    4.47397684270398E-18    5.58606482530131E-21    2.38612107711228E-18                       0                       0                       0                       0                       0                       0        2957.35386295895       -452.409377306072        361.188518753669        322.985177496711      0.0215132420249754        2243.77203559322        4839896.61133935        5.57529709205957        1.39612338477523 
                   2.25       0.304040404040404      0.0161830419155973     0.00495820699482062    4.34736711634661E-18    6.62893088514382E-21    2.31859590381128E-18                       0                       0                       0                       0                       0                       0        2958.23559974334       -460.508891752378        356.430171953484        322.961769050263      0.0211412405928345        2172.31156483133        4841147.03307475        5.99142428364379        1.39612498613884 
